job_id,company,title,posted_at,deadline,status,job_category,is_intern,education,career_min_months,career_max_months,certificates,major,foreign_lang_test,foreign_lang_score,computer_skill
442,학교법인한국폴리텍,한국폴리텍대학 아산캠퍼스 대학운영직(경비원_일반) 채용 공고,2026.06.23,2026.07.01,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
443,정보통신기획평가원,정보통신기획평가원 직원채용(위촉직(6G사업단) 공고,2026.06.23,2026.07.09,진행중,IT전산,False,학사,0,0,,정보통신공학과,OPIc,800,필요
444,학교법인한국폴리텍,한국폴리텍대학 충주캠퍼스 업무직(대학운영직_조리원) 채용 공고,2026.06.23,2026.06.30,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
445,게임물관리위원회,게임물관리위원회 기간제근로 직원(박사/영어특기자_ 육아휴직대체자 등)채용 공고,2026.06.23,2026.07.08,진행중,사무행정,False,학사,0,0,컴퓨터활용능력 1급,행정학과,TOEIC Speaking,650,필요
446,한국공정거래조정원,한국공정거래조정원 2026년 제3차 기간제 근로자 채용 공고,2026.06.23,2026.07.10,진행중,기타,False,학력무관,36,60,,전공무관,,,필요
447,게임물관리위원회,게임물관리위원회 무기계약직 채용공고,2026.06.23,2026.07.08,진행중,기술설비,False,고졸,36,60,산업안전기사,전공무관,,,무관
448,(재)우체국시설관리단,(재)우체국시설관리단 현장직원 2026년도 8차 통합 채용 공고(기술_ 경비_ 미화_ 기타),2026.06.23,2026.07.07,마감,기술설비,False,학력무관,0,0,기계정비산업기사,전공무관,,,무관
449,국립공원공단,[중부지역본부] 국립공원공단 중부권역 내 공무직(환경관리_청사미화) 직원 채용 재공고,2026.06.23,2026.06.28,마감,기술설비,False,학사,12,36,산업안전기사,전공무관,,,무관
450,한국석유공사,한국석유공사 2026년 하반기 인턴(체험형) 채용 공고,2026.06.23,2026.07.08,진행중,기타,True,학력무관,0,0,,전공무관,,,무관
451,근로복지공단,[순천병원] 별정직 의사(내과) 채용 공고,2026.06.23,2026.07.03,마감,의료보건,False,학사,0,0,"물리치료사,방사선사",전공무관,,,무관
452,근로복지공단,[순천병원] 기간제 의사(응급의학과) 채용 공고,2026.06.23,2026.07.03,마감,의료보건,False,전문학사,0,0,요양보호사,물리치료학과,,,무관
453,한국환경공단,한국환경공단 수도권서부환경본부 2026년도 제3차 수탁폐수 전자인계인수관리시스템 운영 기간제근로자(촉탁라급) 채용 공고,2026.06.23,2026.07.09,진행중,IT전산,False,학사,36,72,"정보처리기사,SQLD",전공무관,,,필요
454,한국원자력의학원,별정직 직원모집 공고(건강증진센터),2026.06.23,2026.07.08,진행중,기타,False,학력무관,0,0,,전공무관,,,무관
455,한국환경연구원,[한국환경연구원] 2026년 제2차 인력채용(부연구위원) 공고,2026.06.23,2026.07.08,진행중,연구전문,False,석사,36,72,,관련 전공(공고별 상이),,,무관
456,축산물품질평가원,2026년 상반기 2차 신규직원 체험형 청년인턴(장애) 채용,2026.06.23,2026.07.08,진행중,사무행정,True,학사,0,0,,전공무관,,,무관
457,한국소비자원,2026년 한국소비자원 제1차 공무직(운전원_ 시설관리) 채용 공고,2026.06.23,2026.07.08,진행중,기술설비,False,학사,12,36,전기기사,전공무관,TOEIC,700,무관
458,축산물품질평가원,2026년 상반기 2차 신규직원 보훈특별고용(행정직) 채용,2026.06.23,2026.07.08,진행중,사무행정,False,전문학사,0,0,,경영학과,,,무관
459,축산물품질평가원,2026년 상반기 2차 신규직원 행정직(6급) 채용,2026.06.23,2026.07.08,진행중,사무행정,False,전문학사,12,36,,전공무관,TOEIC Speaking,800,무관
460,한국철도공사,2026년도 한국철도공사 개방형직위 채용공고,2026.06.23,2026.07.07,마감,기타,False,학력무관,0,0,,전공무관,,,무관
461,학교법인한국폴리텍,2026년 한국폴리텍대학 영주캠퍼스 업무직(대학운영직 조리원) 채용 공고,2026.06.23,2026.07.03,마감,공무기능,False,고졸,12,24,,전공무관,,,무관
462,한국농촌경제연구원,한국농촌경제연구원 2026-8차(재공모) 계약직 채용 공고,2026.06.23,2026.07.03,마감,연구전문,False,학사,0,0,,관련 전공(공고별 상이),OPIc,600,무관
463,한국환경연구원,[한국환경연구원] 임시직(하수도 관리 정책) 채용 공고(0623),2026.06.23,2026.07.08,진행중,연구전문,False,학사,12,36,,관련 전공(공고별 상이),TOEIC Speaking,650,무관
464,한국전력공사,2026년 제2차 장애인 체험형인턴 채용 [경남본부] ,2026.06.23,2026.07.07,마감,기타,True,학사,0,0,,전공무관,,,무관
465,국립공원공단,[속리산] 속리산국립공원사무소 기간제(수상안전) 직원 채용,2026.06.23,2026.07.07,마감,기술설비,False,전문학사,36,60,토목기사,토목공학과,,,무관
466,국립공원공단,[북한산] 북한산국립공원사무소 기간제(수익시설)직원 채용,2026.06.23,2026.07.08,진행중,기술설비,False,전문학사,12,36,전기기사,전기공학과,,,무관
467,한국과학기술기획평가원,혁신전략본부 인재전략센터 육아휴직 대체인력 채용 공고,2026.06.23,2026.07.08,진행중,기타,False,고졸,36,60,,전공무관,,,무관
468,국립공원공단,[속리산] 속리산국립공원사무소 기간제 국립공원지킴이 선발 공고,2026.06.23,2026.07.07,마감,공무기능,False,고졸,12,24,,전공무관,,,무관
469,대한적십자사,서울동부혈액원 비정규직 육아휴직 대체(사무보조원) 채용 공고,2026.06.23,2026.07.08,진행중,사무행정,False,학사,36,60,,회계학과,TOEIC Speaking,600,무관
470,한국해양과학기술원,[제26-01-01호 및 제26-02-02호]한국해양과학기술원 2026년 2차 직원(정규직/무기계약직) 공개채용,2026.06.23,2026.07.08,진행중,기술설비,False,전문학사,36,60,기계정비산업기사,토목공학과,,,무관
471,한전KPS(주),한전KPS(주)남제주사업소 기력2호기 계획예방정비공사 단기노무원 채용 공고,2026.06.23,2026.06.25,마감,기술설비,False,전문학사,36,60,건축기사,전공무관,,,필요
472,국가평생교육진흥원,[NCS기반 블라인드 채용] 2026년 국가평생교육진흥원 무기계약직 채용 공고,2026.06.23,2026.07.07,마감,기술설비,False,전문학사,0,0,토목기사,전공무관,TOEFL,600,무관
473,한국토지주택공사,한국토지주택공사 강원지역본부 기간제근로자(전세사기 피해자 지원 업무 보조) 채용공고,2026.06.23,2026.07.08,진행중,기타,False,학력무관,12,36,,전공무관,,,무관
474,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 대전충남지사),2026.06.23,2026.06.30,마감,사무행정,True,학사,0,0,,전공무관,,,무관
475,한국임업진흥원,2026년도 한국임업진흥원 인재채용(기간제 3차) 공고,2026.06.22,2026.07.07,마감,기타,False,고졸,0,0,,전공무관,,,무관
476,대한적십자사,서울남부혈액원 기간제(한시적) 운전원 채용 공고 ,2026.06.22,2026.07.07,마감,공무기능,False,학력무관,0,0,운전면허 1종,전공무관,,,무관
477,대한적십자사,서울남부혈액원 비정규직 대체인력 임상병리사 채용공고,2026.06.22,2026.07.07,마감,의료보건,False,학사,12,36,약사,전공무관,OPIc,700,무관
478,대한적십자사,서울남부혈액원 비정규직 대체인력 간호사 채용공고  ,2026.06.22,2026.07.07,마감,의료보건,False,학사,12,36,"임상병리사,약사",전공무관,,,무관
479,한국토지주택공사,한국토지주택공사 경기북부지역본부 기간제근로자 채용공고('26년 6월),2026.06.22,2026.07.08,진행중,기타,False,학력무관,0,0,,전공무관,,,무관
480,주택도시보증공사,2026년도 주택도시보증공사 정규직(경영지원직) 채용공고,2026.06.22,2026.07.08,진행중,사무행정,False,전문학사,36,60,,전공무관,,,무관
481,주택도시보증공사,2026년도 주택도시보증공사 정규직(신입직) 채용공고,2026.06.22,2026.07.08,진행중,기타,False,고졸,0,0,,전공무관,,,무관
482,한국연구재단,한국연구재단 PM(뇌·첨단의공학단장) 초빙 공고,2026.06.22,2026.07.13,진행중,기타,False,학력무관,36,60,,전공무관,,,필요
483,국립공원공단,[설악산] 설악산국립공원 기간제 직원[수익시설] 채용 공고,2026.06.22,2026.07.06,마감,기술설비,False,고졸,36,60,,토목공학과,,,무관
484,한국남동발전(주),2026년 강릉발전본부 기간제근로자(간호사_ 휴직대체) 채용공고,2026.06.22,2026.07.06,마감,의료보건,False,전문학사,0,0,간호사,전공무관,,,무관
485,KDI국제정책대학원,[KDI국제정책대학원] 2026년도 제2차 비전임교원 채용,2026.06.22,2026.07.07,마감,교육교원,False,석사,36,72,교원자격증,해당 교과 전공,,,무관
486,한국수력원자력(주),2026년도 제4차 경력사원(전문계약직) 선발,2026.06.22,2026.07.08,진행중,기타,False,학력무관,0,0,,전공무관,,,무관
487,근로복지공단,[창원병원] 기간제 의사(응급실전담의) 채용 공고,2026.06.22,2026.07.20,진행중,의료보건,False,석사,36,60,약사,전공무관,,,무관
488,근로복지공단,[창원병원] 기간제 의사(영상의학과) 채용 공고,2026.06.22,2026.07.20,진행중,의료보건,False,석사,12,36,임상병리사,전공무관,OPIc,800,무관
489,한국형사·법무정책연구원,한국형사·법무정책연구원 2026년도 제8차 채용공고[인턴연구원],2026.06.22,2026.07.06,마감,연구전문,False,학사,36,72,,관련 전공(공고별 상이),,,무관
490,근로복지공단,[대구북부지사] 청년(체험형)인턴 채용 공고,2026.06.22,2026.06.29,마감,기타,True,학력무관,0,0,,전공무관,,,무관
491,한국보훈복지의료공단,[보훈원] 비정규직(조리원_ 간호조무사) 직원 채용,2026.06.22,2026.07.02,마감,의료보건,False,학사,12,36,"응급구조사,약사",보건행정학과,,,무관
492,근로복지공단,[경인지역본부] 공무직 직원 채용 공고,2026.06.22,2026.06.29,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
493,국립공원공단,[다도해서부] 다도해해상국립공원서부사무소 기간제[한시인력(수익시설_환경관리)] 직원 채용,2026.06.22,2026.06.26,마감,기술설비,False,전문학사,36,60,,기계공학과,,,무관
494,기초과학연구원,2026-7회 생명과학 연구클러스터 연구직 채용 공고,2026.06.22,2026.07.09,진행중,연구전문,False,학사,36,72,,전공무관,,,무관
495,학교법인한국폴리텍,한국폴리텍대학 항공캠퍼스 대학운영직(조리원) 2차 공개채용 공고,2026.06.22,2026.07.01,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
496,한국산업안전보건공단,[안전보건공단 산업안전보건연구원(대전)] 업무직(시설관리원) 채용공고,2026.06.22,2026.07.03,마감,의료보건,False,학사,12,36,"응급구조사,임상병리사",임상병리학과,,,무관
497,한국장애인개발원,[제2026-73호] 2026년도 제3차 광주광역시장애아동·발달장애인지원센터 장애아동지원팀_ 개인별지원1팀(육아휴직대체)_ 운영지원팀(육아휴직대체) 기간제 계약직 채용 공고,2026.06.22,2026.07.07,마감,상담복지,False,학사,36,60,사회복지사 1급,전공무관,,,필요
498,한국건강증진개발원,한국건강증진개발원 2026년 제3차 위촉전문원 채용 연장공고,2026.06.22,2026.07.01,마감,연구전문,False,학사,0,0,,관련 전공(공고별 상이),,,무관
499,한국농어촌공사,한국농어촌공사 충남지역본부_ 천안지사 계약직(육아휴직 대체인력) 채용 공고,2026.06.22,2026.07.07,마감,기타,False,전문학사,0,0,,전공무관,,,무관
500,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 경남지사),2026.06.22,2026.06.29,마감,사무행정,True,전문학사,0,0,,전공무관,,,무관
501,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 광주전남지사),2026.06.22,2026.06.29,마감,사무행정,True,학력무관,0,0,,전공무관,,,무관
502,한국청소년활동진흥원,2026년 제2차 한국청소년활동진흥원 직원(기간제) 채용 공고,2026.06.22,2026.07.07,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
503,경상국립대학교병원,[창원경상국립대학교병원] 전문직1등급(촉탁의) 채용공고,2026.06.22,2026.12.31,진행중,기타,False,학력무관,36,60,,전공무관,,,무관
504,한국청소년활동진흥원,2026년 제2차 한국청소년활동진흥원 직원(일반직_ 공무직) 채용 공고,2026.06.22,2026.07.07,마감,공무기능,False,고졸,24,48,"조리사,운전면허 1종",전공무관,,,무관
505,KDI국제정책대학원,[KDI국제정책대학원] 2026년 제6차 인턴 채용(교육행정/대외협력팀),2026.06.22,2026.07.07,마감,교육교원,False,학사,36,72,교원자격증,해당 교과 전공,,,무관
506,한전KPS(주),한전KPS(주)원자력정비기술센터 단기노무원(사무보조_ 안전관리자)모집 ,2026.06.22,2026.06.24,마감,기술설비,False,고졸,12,36,토목기사,전기공학과,,,무관
507,학교법인한국폴리텍,한국폴리텍대학 원주캠퍼스 청년인턴(장애) 채용 3차 재공고,2026.06.22,2026.06.29,마감,기타,True,학사,0,12,,전공무관,,,무관
508,국립생태원,2026년 제4차 국립생태원 기간제근로자(수탁과제) 채용 재공고,2026.06.22,2026.07.06,마감,기타,False,학력무관,0,0,,전공무관,,,무관
509,한국발명진흥회,한국발명진흥회 평가관리본부장 직위 공모,2026.06.22,2026.07.06,마감,사무행정,False,학력무관,0,0,전산회계,경영학과,,,필요
510,충북대학교병원,2026년 6월 2차 충북대학교병원 기간제근무자 모집 공고,2026.06.22,2026.07.06,마감,기타,False,전문학사,12,36,,전공무관,,,무관
511,한국농어촌공사,한국농어촌공사 예산지사 공무직(청소원) 보훈·장애인 제한경쟁 채용공고,2026.06.22,2026.07.07,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
512,한국노동연구원,한국노동연구원 기간제 연구원(연구직) 채용 공고,2026.06.22,2026.07.06,마감,연구전문,False,박사,36,72,,관련 전공(공고별 상이),TOEIC Speaking,650,무관
513,국립공원공단,[변산반도생태탐방원] 2026년 3차 변산반도생태탐방원 기간제[한시인력(수익시설)] 직원 채용,2026.06.22,2026.06.26,마감,기술설비,False,전문학사,0,0,전기기사,건축공학과,,,무관
514,한국환경공단,2026년 한국환경공단 제주지사 폐기물적정처리추진센터 운영 사업 기간제근로자(촉탁라급) 채용 공고,2026.06.22,2026.07.06,마감,기타,False,고졸,0,0,,전공무관,,,무관
515,한국과학기술기획평가원,한국과학기술기획평가원(KISTEP)성장동력투자전략센터 육아휴직 대체인력 채용 재공고(3차),2026.06.22,2026.07.02,마감,기타,False,학력무관,0,0,,전공무관,,,필요
516,한국승강기안전공단,한국승강기안전공단 2026년 하반기 업무직_체험형인턴 채용 공고,2026.06.22,2026.07.07,마감,기술설비,True,고졸,0,0,,전공무관,,,무관
517,전쟁기념사업회,전쟁기념사업회 2026-2차 직원 채용 공고,2026.06.20,2026.07.07,마감,기타,False,학력무관,12,36,,전공무관,,,무관
518,대한적십자사,경인권역재활병원 비정규직(기간제) 영양사 채용 공고(2026.7.14.임용),2026.06.19,2026.07.05,마감,의료보건,False,학사,36,60,약사,간호학과,,,무관
519,대한적십자사,경인권역재활병원 비정규직(기간제) 방사선사 채용 공고(2026.7.14.임용),2026.06.19,2026.07.05,마감,의료보건,False,학사,36,60,,물리치료학과,,,필요
520,한국보건사회연구원,한국보건사회연구원 계약직 채용 공고(6월 3주차_사회서비스_ 사회정책),2026.06.19,2026.07.06,마감,의료보건,False,학사,0,0,,간호학과,TOEIC,600,무관
521,국립중앙의료원,계약직 전문의(서울인천광역응급의료상황팀) 채용 재공고,2026.06.19,2026.06.29,마감,의료보건,False,학사,0,0,요양보호사,전공무관,,,무관
522,국립부산과학관,2026년도 국립부산과학관 제1차 기간제근로자 채용공고,2026.06.19,2026.07.07,마감,기타,False,고졸,36,60,,전공무관,,,필요
523,에너지경제연구원,[에너지경제연구원] 위촉연구원 채용공고(해외에너지동향분석실),2026.06.19,2026.07.03,마감,연구전문,False,박사,36,72,,전공무관,,,무관
524,부산대학교병원,2026년도 하반기 전문의료인력 모집 공고,2026.06.19,2026.07.06,마감,의료보건,False,학사,0,0,,전공무관,TOEIC Speaking,650,무관
525,강원대학교병원,2026-33(대체근로자) 채용 공고,2026.06.19,2026.07.03,마감,기타,False,학사,36,60,,전공무관,,,무관
526,강원대학교병원,2026-32(업무협력직) 채용 공고,2026.06.19,2026.07.03,마감,기타,False,학력무관,0,0,,전공무관,,,무관
527,한국가스안전공사,한국가스안전공사 개방형직위 모집공고,2026.06.19,2026.07.07,마감,기술설비,False,전문학사,36,60,토목기사,전공무관,,,필요
528,한국도박문제예방치유원,(수정) 2026년 제3차 한국도박문제예방치유원 직원 채용 공고,2026.06.19,2026.07.05,마감,기타,False,전문학사,0,0,,전공무관,,,무관
529,강원대학교병원,2026-31(일반직·원무직) 채용 공고,2026.06.19,2026.07.03,마감,사무행정,False,학사,12,36,,전공무관,TOEFL,700,무관
530,강원대학교병원,2026-30(약무직) 채용 공고,2026.06.19,2026.07.03,마감,의료보건,False,학사,36,60,"방사선사,응급구조사",물리치료학과,,,필요
531,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 광명경륜공원 스포츠센터 지원직 채용 공고,2026.06.19,2026.07.03,마감,기타,False,전문학사,0,0,,전공무관,,,무관
532,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 경륜·경정 지원직 채용 공고,2026.06.19,2026.07.03,마감,기타,False,전문학사,12,36,,전공무관,,,무관
533,근로복지공단,[동해병원] 기간제 의사(응급실전담의) 채용 공고,2026.06.19,2026.06.26,마감,의료보건,False,학사,12,36,방사선사,전공무관,,,무관
534,(재)우체국물류지원단,우체국물류지원단 대전지사 청주사업소 기간제(운전직_ 연차자대체) 채용 공고,2026.06.19,2026.06.25,마감,기타,False,전문학사,0,0,,전공무관,,,무관
535,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 경륜·경정 조리원 채용 공고,2026.06.19,2026.07.03,마감,공무기능,False,전문학사,0,0,,전공무관,,,무관
536,근로복지공단,[동해병원] 기간제 의사(진단검사의학과 또는 병리과) 채용 공고,2026.06.19,2026.06.26,마감,의료보건,False,학사,36,60,임상병리사,약학과,TOEIC Speaking,800,무관
537,근로복지공단,[순천병원] 기간제 의사(응급의학과) 채용 공고,2026.06.19,2026.07.02,마감,의료보건,False,학사,0,0,"방사선사,간호사",전공무관,,,필요
538,충북대학교병원,2026년도 제3차 충북대학교병원 신규직원 블라인드 채용 공고,2026.06.19,2026.07.03,마감,사무행정,False,학사,12,36,컴퓨터활용능력 2급,전공무관,,,무관
539,한국환경공단,한국환경공단 충청권환경본부 환경시설관리처 기간제근로자(촉탁직_ 일용직) 채용 공고,2026.06.19,2026.07.03,마감,기술설비,False,학사,36,60,토목기사,전공무관,,,필요
540,한국식품산업클러스터진흥원,한국식품산업클러스터진흥원 2026년 사업본부장(별급) 채용 공고,2026.06.19,2026.07.03,마감,기타,False,학력무관,0,0,,전공무관,,,무관
541,한국특허기술진흥원,한국특허기술진흥원 기간제계약직(휴직대체) 채용 안내,2026.06.19,2026.07.03,마감,기타,False,고졸,12,36,,전공무관,,,필요
542,한국개발연구원,KDI 초빙연구위원 채용 공고,2026.06.19,2026.07.03,마감,연구전문,False,석사,0,0,,관련 전공(공고별 상이),,,무관
543,한국전력공사,2026년 3차 장애인 체험형인턴 채용공고[대전세종충남본부],2026.06.19,2026.07.03,마감,기타,True,학력무관,0,12,,전공무관,,,무관
544,자동차손해배상진흥원,자동차손해배상진흥원 청년인턴(체험형) 채용,2026.06.19,2026.07.06,마감,기타,True,전문학사,0,0,,전공무관,,,무관
545,동남권원자력의학원,(수정) [직원채용] 동남권원자력의학원 박사후 연수연구원(첨단방사선종양연구팀) 공개 채용,2026.06.19,2026.07.21,진행중,연구전문,False,학사,36,72,,관련 전공(공고별 상이),,,필요
546,한전KPS(주),한전KPS청평양수사업소 단기노무원 모집(화천수력 현대화공사),2026.06.19,2026.06.22,마감,공무기능,False,학력무관,24,48,,전공무관,,,무관
547,국립공원공단,[태백산] 태백산국립공원사무소 하반기 탐방로 보수전담팀 기간제(한시인력) 직원 채용 공고,2026.06.19,2026.06.25,마감,사무행정,False,학사,12,36,,행정학과,TOEIC,800,무관
548,경북대학교병원,2026년 6월 제2차 임시직원 모집 공고 (시설기술(설비)_ 간호_ 별정(약물분석연구원)),2026.06.19,2026.06.24,마감,의료보건,False,학사,0,0,"임상병리사,요양보호사",임상병리학과,,,무관
549,한전KPS(주),한전KPS(주)양양양수사업소 경상정비 단기노무원 채용,2026.06.19,2026.06.24,마감,기술설비,False,학사,0,0,,기계공학과,,,무관
550,한국조세재정연구원,[한국조세재정연구원] 공공기관연구센터 소장 초빙,2026.06.19,2026.07.03,마감,연구전문,False,박사,12,36,,관련 전공(공고별 상이),,,무관
551,한국환경공단,한국환경공단 전북환경본부 호남권미래폐자원거점수거센터운영 기간제근로자(촉탁라급) 채용 공고,2026.06.18,2026.07.03,마감,기타,False,고졸,36,60,,전공무관,,,무관
552,국민건강보험공단 일산병원,2026년도 의사직(전문계약직-건강증진센터 문진의) 모집 공고,2026.06.18,2026.07.07,마감,의료보건,False,학사,12,36,요양보호사,약학과,,,필요
553,국립공원공단,[속리산] 속리산국립공원사무소 기간제 (자원보전-ASF) 직원 채용 추가접수 재공고,2026.06.18,2026.06.22,마감,사무행정,False,학사,36,60,전산회계,전공무관,,,무관
554,한국보훈복지의료공단,[대전보훈병원] 전문의(일반내과_ 외과_ 호스피스완화의료센터장) 채용 공고,2026.06.18,2026.07.02,마감,의료보건,False,학사,36,60,응급구조사,물리치료학과,,,무관
555,한국환경공단,한국환경공단 수도권동부환경본부 환경시설관리처 기간제 근로자(촉탁직_ 일용직) 채용 공고,2026.06.18,2026.07.02,마감,기술설비,False,고졸,0,0,기계정비산업기사,전공무관,,,필요
556,국립공원공단,[월출산] 월출산국립공원사무소 국립공원지킴이 모집 공고,2026.06.18,2026.06.29,마감,공무기능,False,학력무관,12,24,지게차운전기능사,전공무관,,,무관
557,서울대학교병원,임상교수요원 공개채용,2026.06.18,2026.07.03,마감,교육교원,False,박사,36,72,,해당 교과 전공,,,무관
558,한국도로공사,한국도로공사 공주지사 기간제근로자(운전원) 채용공고,2026.06.18,2026.06.25,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
559,정보통신정책연구원,정보통신정책연구원 정규직 직원(연구책임자 및 연구원) 채용공고,2026.06.18,2026.07.03,마감,IT전산,False,학력무관,36,72,정보처리기사,전공무관,,,무관
560,학교법인한국폴리텍,2026년 한국폴리텍대학 울산캠퍼스 청년인턴(장애) 채용 공고,2026.06.18,2026.06.26,마감,기타,True,학사,0,0,,전공무관,,,무관
561,한전KDN,한전KDN(주) 충북사업처 배전자동화 비정규직 모집공고,2026.06.18,2026.07.02,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
562,국립공원공단,[한려동부] 2026년 한려해상국립공원동부사무소 한시인력(수상안전관리원) 직원 채용,2026.06.18,2026.06.23,마감,기술설비,False,학사,0,0,"전기기사,기계정비산업기사",전공무관,,,필요
563,부산대학교병원,2026년도 6월 블라인드 공개채용 국비계약직(간호사) 모집 공고,2026.06.18,2026.07.03,마감,의료보건,False,전문학사,0,0,응급구조사,약학과,,,무관
564,부산대학교병원,2026년도 6월 블라인드 공개채용 계약직(간호직_ 보건직_ 연구직(수의사)_ 전산직_ 행정직_ 간호조무직_ 원무직) 모집 공고,2026.06.18,2026.07.03,마감,의료보건,False,전문학사,36,60,요양보호사,전공무관,,,무관
565,(재)우체국시설관리단,(재)우체국시설관리단 (본사) 개방형 계약직 채용 공고,2026.06.18,2026.07.03,마감,기술설비,False,전문학사,0,0,,기계공학과,,,무관
566,(재)우체국물류지원단,2026년도 우체국물류지원단 하반기 통합채용(공무직_소포) 재공고,2026.06.18,2026.07.02,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
567,(재)우체국물류지원단,2026년도 우체국물류지원단 하반기 통합채용(개방형직위_부평물류사업소장) 재공고,2026.06.18,2026.07.02,마감,기타,False,학사,12,36,,전공무관,,,무관
568,한국직업능력연구원,[한국직업능력연구원] 2026년도 제4차 직원(박사급 연구인력) 채용 공고,2026.06.18,2026.07.17,진행중,연구전문,False,박사,12,36,,관련 전공(공고별 상이),OPIc,750,필요
569,부산대학교병원,국비계약직(간호직) 공개채용 모집 공고,2026.06.18,2026.07.03,마감,의료보건,False,학사,36,60,약사,간호학과,,,무관
570,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 대구경북지사),2026.06.18,2026.06.25,마감,사무행정,True,전문학사,0,12,,전공무관,,,무관
571,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 대구경북지사),2026.06.18,2026.06.25,마감,사무행정,True,학력무관,0,12,,전공무관,,,무관
572,한국직업능력연구원,[한국직업능력연구원] 2026년도 제3차 직원(연구원) 채용 공고(국제개발협력 분야),2026.06.18,2026.07.03,마감,연구전문,False,박사,12,36,,관련 전공(공고별 상이),TOEIC Speaking,750,무관
573,부산대학교병원,계약직(보건직_간호조무직_행정직) 공개채용 모집 공고,2026.06.18,2026.07.03,마감,의료보건,False,전문학사,36,60,,전공무관,,,무관
574,한국보훈복지의료공단,[대전보훈요양원] 2026년 제3차 체험형 청년인턴(장애인) 채용 공고,2026.06.18,2026.07.06,마감,기타,True,학력무관,0,0,,전공무관,,,무관
575,(재)우체국물류지원단,우체국물류지원단 경인지사 부평권역 기간제(사무보조직_민원·손해배상 전담) 채용 공고,2026.06.18,2026.06.24,마감,사무행정,False,전문학사,0,0,컴퓨터활용능력 2급,전공무관,,,필요
576,학교법인한국폴리텍,한국폴리텍대학 동부산캠퍼스 체험형 청년인턴(일반) 채용,2026.06.18,2026.06.30,마감,기타,True,학력무관,0,0,,전공무관,,,무관
577,통일연구원,[통일연구원] 2026년 체험형 청년인턴(행정인턴) 공개채용 공고(제2026-06호),2026.06.18,2026.07.03,마감,연구전문,True,학사,0,0,,전공무관,,,무관
578,한국전력공사,2026년 제3차 기간제 근로자 채용 공고[경북본부],2026.06.18,2026.07.02,마감,기타,False,고졸,12,36,,전공무관,TOEIC,700,무관
579,한국장애인개발원,[제2026-72호] 2026년도 제3차 울산광역시장애아·발달장애인지원센터(개인별지원팀_ 장애아동지원팀) 기간제 계약직 채용 공고,2026.06.18,2026.07.03,마감,상담복지,False,전문학사,0,0,,심리학과,,,필요
580,한전KDN,한전KDN(주) 발전제어IT설비 보안점검 및 유지보수 프로젝트계약근로자 채용공고,2026.06.17,2026.06.27,마감,IT전산,False,전문학사,0,0,,전공무관,,,필요
581,국립공원공단,[소백산] 소백산사무소 기간제(환경관리) 직원 채용,2026.06.17,2026.06.22,마감,기술설비,False,학사,0,0,,전공무관,,,무관
582,한전KDN,한전KDN(주) 중부발전 ICT 설비 유지보수 프로젝트계약근로자 채용공고,2026.06.17,2026.07.02,마감,기술설비,False,학력무관,0,0,,전기공학과,TOEFL,800,무관
583,제주대학교병원,제주대학교병원 계약직(가정전문간호사_ 가정형 호스피스 전담간호사_ 적정진료비심사과_간호사) 모집공고,2026.06.17,2026.06.23,마감,의료보건,False,전문학사,0,0,임상병리사,보건행정학과,,,무관
584,제주대학교병원,제주대학교병원 사업인력 계약직(권역정신응급의료센터_보안인력_ 국가결핵관리사업_간호사_ 지역장애인보건의료센터_사회복지사_ 청각장애아동재활지원사업_언어재활사) 모집공고,2026.06.17,2026.06.23,마감,의료보건,False,학사,0,0,물리치료사,전공무관,,,무관
585,한국환경연구원,[한국환경연구원] 임시직(생태·자연환경) 채용 공고(0617),2026.06.17,2026.07.02,마감,연구전문,False,박사,12,36,,관련 전공(공고별 상이),,,필요
586,근로복지공단,[대전병원] 장애전형 청년(체험형)인턴 채용 공고,2026.06.17,2026.06.29,마감,기타,True,학력무관,0,0,,전공무관,,,무관
587,한국한의약진흥원,한국한의약진흥원 2026년도 제2차 채용공고(일반 및 사회형평적(장애인) 청년인턴),2026.06.17,2026.07.01,마감,의료보건,True,학사,0,0,,전공무관,,,무관
588,근로복지공단,[대전병원] 기간제 의사(내과) 채용 공고,2026.06.17,2026.06.29,마감,의료보건,False,전문학사,12,36,물리치료사,약학과,,,무관
