profile_id,capability_id,taxonomy_version_id,scope_level,scope_id,entry_segment,period_id,depth_distribution,expected_depth,sample_size,evidence_support,confidence,analysis_version
cdp_demo_devops_reliability-operations_overall_all,cap_devops_reliability-operations,tx_demo_devops,overall,devops,all,y2026,"{""foundation"": 6, ""application"": 5, ""tradeoff"": 7}",tradeoff,18,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 18}",0.85000,an_demo_devops
cdp_demo_devops_reliability-operations_overall_entry_junior,cap_devops_reliability-operations,tx_demo_devops,overall,devops,entry_junior,y2026,"{""foundation"": 4, ""application"": 2, ""tradeoff"": 4}",tradeoff,10,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 10}",0.85000,an_demo_devops
cdp_demo_devops_reliability-operations_bigtech_platform_all,cap_devops_reliability-operations,tx_demo_devops,cluster,bigtech_platform,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_bigtech_platform_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 2}",tradeoff,2,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 2}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_startup_all,cap_devops_reliability-operations,tx_demo_devops,cluster,startup,all,y2026,"{""foundation"": 2, ""application"": 1, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_startup_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,startup,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 2}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_b2b_saas_all,cap_devops_reliability-operations,tx_demo_devops,cluster,b2b_saas,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_b2b_saas_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 2}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_fintech_finance_all,cap_devops_reliability-operations,tx_demo_devops,cluster,fintech_finance,all,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_fintech_finance_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 1}",tradeoff,2,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 2}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_si_enterprise_all,cap_devops_reliability-operations,tx_demo_devops,cluster,si_enterprise,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_si_enterprise_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 0}",foundation,1,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 1}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_game_all,cap_devops_reliability-operations,tx_demo_devops,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 3}",0.70000,an_demo_devops
cdp_demo_devops_reliability-operations_game_entry_junior,cap_devops_reliability-operations,tx_demo_devops,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_devops_observability"", ""dim_devops_kubernetes""], ""matched_postings"": 1}",0.70000,an_demo_devops
cdp_demo_mobile_app-build_overall_all,cap_mobile_app-build,tx_demo_mobile,overall,mobile,all,y2026,"{""foundation"": 0, ""application"": 13, ""tradeoff"": 5}",application,18,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 18}",0.85000,an_demo_mobile
cdp_demo_mobile_app-build_overall_entry_junior,cap_mobile_app-build,tx_demo_mobile,overall,mobile,entry_junior,y2026,"{""foundation"": 0, ""application"": 8, ""tradeoff"": 2}",application,10,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 10}",0.85000,an_demo_mobile
cdp_demo_mobile_app-build_bigtech_platform_all,cap_mobile_app-build,tx_demo_mobile,cluster,bigtech_platform,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_bigtech_platform_entry_junior,cap_mobile_app-build,tx_demo_mobile,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_startup_all,cap_mobile_app-build,tx_demo_mobile,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_startup_entry_junior,cap_mobile_app-build,tx_demo_mobile,cluster,startup,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 2}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_b2b_saas_all,cap_mobile_app-build,tx_demo_mobile,cluster,b2b_saas,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_b2b_saas_entry_junior,cap_mobile_app-build,tx_demo_mobile,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_fintech_finance_all,cap_mobile_app-build,tx_demo_mobile,cluster,fintech_finance,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_fintech_finance_entry_junior,cap_mobile_app-build,tx_demo_mobile,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_si_enterprise_all,cap_mobile_app-build,tx_demo_mobile,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_si_enterprise_entry_junior,cap_mobile_app-build,tx_demo_mobile,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_app-build_game_all,cap_mobile_app-build,tx_demo_mobile,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_mobile_kotlin-android"", ""dim_mobile_swift-ios""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_overall_all,cap_mobile_app-structure,tx_demo_mobile,overall,mobile,all,y2026,"{""foundation"": 1, ""application"": 12, ""tradeoff"": 2}",application,18,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 15}",0.85000,an_demo_mobile
cdp_demo_mobile_app-structure_overall_entry_junior,cap_mobile_app-structure,tx_demo_mobile,overall,mobile,entry_junior,y2026,"{""foundation"": 1, ""application"": 7, ""tradeoff"": 2}",application,10,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 10}",0.85000,an_demo_mobile
cdp_demo_mobile_app-structure_bigtech_platform_all,cap_mobile_app-structure,tx_demo_mobile,cluster,bigtech_platform,all,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_bigtech_platform_entry_junior,cap_mobile_app-structure,tx_demo_mobile,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_startup_all,cap_mobile_app-structure,tx_demo_mobile,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_startup_entry_junior,cap_mobile_app-structure,tx_demo_mobile,cluster,startup,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 2}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_b2b_saas_all,cap_mobile_app-structure,tx_demo_mobile,cluster,b2b_saas,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_b2b_saas_entry_junior,cap_mobile_app-structure,tx_demo_mobile,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_fintech_finance_all,cap_mobile_app-structure,tx_demo_mobile,cluster,fintech_finance,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_fintech_finance_entry_junior,cap_mobile_app-structure,tx_demo_mobile,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_si_enterprise_all,cap_mobile_app-structure,tx_demo_mobile,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_app-structure_si_enterprise_entry_junior,cap_mobile_app-structure,tx_demo_mobile,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_mobile_app-architecture"", ""dim_mobile_network-api""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_overall_all,cap_mobile_release-ops,tx_demo_mobile,overall,mobile,all,y2026,"{""foundation"": 4, ""application"": 8, ""tradeoff"": 3}",application,18,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 15}",0.85000,an_demo_mobile
cdp_demo_mobile_release-ops_overall_entry_junior,cap_mobile_release-ops,tx_demo_mobile,overall,mobile,entry_junior,y2026,"{""foundation"": 2, ""application"": 4, ""tradeoff"": 1}",application,10,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 7}",0.85000,an_demo_mobile
cdp_demo_mobile_release-ops_bigtech_platform_all,cap_mobile_release-ops,tx_demo_mobile,cluster,bigtech_platform,all,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_bigtech_platform_entry_junior,cap_mobile_release-ops,tx_demo_mobile,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_startup_all,cap_mobile_release-ops,tx_demo_mobile,cluster,startup,all,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_b2b_saas_all,cap_mobile_release-ops,tx_demo_mobile,cluster,b2b_saas,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_b2b_saas_entry_junior,cap_mobile_release-ops,tx_demo_mobile,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_fintech_finance_all,cap_mobile_release-ops,tx_demo_mobile,cluster,fintech_finance,all,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 2}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_fintech_finance_entry_junior,cap_mobile_release-ops,tx_demo_mobile,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 2}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_si_enterprise_all,cap_mobile_release-ops,tx_demo_mobile,cluster,si_enterprise,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_si_enterprise_entry_junior,cap_mobile_release-ops,tx_demo_mobile,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 0}",foundation,1,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 1}",0.70000,an_demo_mobile
cdp_demo_mobile_release-ops_game_all,cap_mobile_release-ops,tx_demo_mobile,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_mobile_store-release""], ""matched_postings"": 3}",0.70000,an_demo_mobile
cdp_demo_security_vuln-diagnosis_overall_all,cap_security_vuln-diagnosis,tx_demo_security,overall,security,all,y2026,"{""foundation"": 8, ""application"": 10, ""tradeoff"": 0}",application,18,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 18}",0.85000,an_demo_security
cdp_demo_security_vuln-diagnosis_overall_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,overall,security,entry_junior,y2026,"{""foundation"": 4, ""application"": 6, ""tradeoff"": 0}",application,10,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 10}",0.85000,an_demo_security
cdp_demo_security_vuln-diagnosis_bigtech_platform_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,bigtech_platform,all,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_bigtech_platform_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_startup_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,startup,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_startup_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,startup,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_b2b_saas_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,b2b_saas,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_b2b_saas_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 0, ""application"": 2, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_fintech_finance_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,fintech_finance,all,y2026,"{""foundation"": 1, ""application"": 2, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_fintech_finance_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 1, ""application"": 1, ""tradeoff"": 0}",application,2,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_si_enterprise_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,si_enterprise,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_si_enterprise_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 0}",foundation,1,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 1}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_game_all,cap_security_vuln-diagnosis,tx_demo_security,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_vuln-diagnosis_game_entry_junior,cap_security_vuln-diagnosis,tx_demo_security,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_security_web-vuln-assessment"", ""dim_security_secure-coding""], ""matched_postings"": 1}",0.70000,an_demo_security
cdp_demo_security_incident-response_overall_all,cap_security_incident-response,tx_demo_security,overall,security,all,y2026,"{""foundation"": 9, ""application"": 4, ""tradeoff"": 5}",foundation,18,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 18}",0.85000,an_demo_security
cdp_demo_security_incident-response_overall_entry_junior,cap_security_incident-response,tx_demo_security,overall,security,entry_junior,y2026,"{""foundation"": 7, ""application"": 1, ""tradeoff"": 2}",foundation,10,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 10}",0.85000,an_demo_security
cdp_demo_security_incident-response_bigtech_platform_all,cap_security_incident-response,tx_demo_security,cluster,bigtech_platform,all,y2026,"{""foundation"": 2, ""application"": 1, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_bigtech_platform_entry_junior,cap_security_incident-response,tx_demo_security,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_incident-response_startup_all,cap_security_incident-response,tx_demo_security,cluster,startup,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_startup_entry_junior,cap_security_incident-response,tx_demo_security,cluster,startup,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_incident-response_b2b_saas_all,cap_security_incident-response,tx_demo_security,cluster,b2b_saas,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_b2b_saas_entry_junior,cap_security_incident-response,tx_demo_security,cluster,b2b_saas,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_incident-response_fintech_finance_all,cap_security_incident-response,tx_demo_security,cluster,fintech_finance,all,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 2}",tradeoff,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_fintech_finance_entry_junior,cap_security_incident-response,tx_demo_security,cluster,fintech_finance,entry_junior,y2026,"{""foundation"": 1, ""application"": 0, ""tradeoff"": 1}",tradeoff,2,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_incident-response_si_enterprise_all,cap_security_incident-response,tx_demo_security,cluster,si_enterprise,all,y2026,"{""foundation"": 0, ""application"": 3, ""tradeoff"": 0}",application,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_si_enterprise_entry_junior,cap_security_incident-response,tx_demo_security,cluster,si_enterprise,entry_junior,y2026,"{""foundation"": 0, ""application"": 1, ""tradeoff"": 0}",application,1,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 1}",0.70000,an_demo_security
cdp_demo_security_incident-response_game_all,cap_security_incident-response,tx_demo_security,cluster,game,all,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 3}",tradeoff,3,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_incident-response_game_entry_junior,cap_security_incident-response,tx_demo_security,cluster,game,entry_junior,y2026,"{""foundation"": 0, ""application"": 0, ""tradeoff"": 1}",tradeoff,1,"{""dimensions"": [""dim_security_soc-siem"", ""dim_security_network-security""], ""matched_postings"": 1}",0.70000,an_demo_security
cdp_demo_security_compliance-design_overall_all,cap_security_compliance-design,tx_demo_security,overall,security,all,y2026,"{""foundation"": 9, ""application"": 3, ""tradeoff"": 2}",foundation,18,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 14}",0.85000,an_demo_security
cdp_demo_security_compliance-design_overall_entry_junior,cap_security_compliance-design,tx_demo_security,overall,security,entry_junior,y2026,"{""foundation"": 7, ""application"": 1, ""tradeoff"": 1}",foundation,10,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 9}",0.85000,an_demo_security
cdp_demo_security_compliance-design_bigtech_platform_all,cap_security_compliance-design,tx_demo_security,cluster,bigtech_platform,all,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_compliance-design_bigtech_platform_entry_junior,cap_security_compliance-design,tx_demo_security,cluster,bigtech_platform,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 2}",0.70000,an_demo_security
cdp_demo_security_compliance-design_startup_all,cap_security_compliance-design,tx_demo_security,cluster,startup,all,y2026,"{""foundation"": 3, ""application"": 0, ""tradeoff"": 0}",foundation,3,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 3}",0.70000,an_demo_security
cdp_demo_security_compliance-design_startup_entry_junior,cap_security_compliance-design,tx_demo_security,cluster,startup,entry_junior,y2026,"{""foundation"": 2, ""application"": 0, ""tradeoff"": 0}",foundation,2,"{""dimensions"": [""dim_security_privacy-compliance""], ""matched_postings"": 2}",0.70000,an_demo_security
