chunk_id,snapshot_id,section,ordinal,text,context,embedding_text,token_count,dataset_version
chunk_demo_game_client_03_1,snap_demo_game_client_03,주요업무,0,"Unity 와 C# 로 캐주얼 게임의 UI 와 인게임 로직을 구현합니다.
저사양 안드로이드 단말에서도 60프레임을 유지하도록 렌더링 비용을 줄입니다.
실시간 랭킹 갱신을 위해 서버 상태를 화면에 동기화합니다.","{""source_id"": ""src_demo_game_client_03"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","카카오 · job_posting · 주요업무
Unity 와 C# 로 캐주얼 게임의 UI 와 인게임 로직을 구현합니다.
저사양 안드로이드 단말에서도 60프레임을 유지하도록 렌더링 비용을 줄입니다.
실시간 랭킹 갱신을 위해 서버 상태를 화면에 동기화합니다.",53,ds_demo_v1
chunk_demo_game_client_03_2,snap_demo_game_client_03,자격요건,1,"Unity 와 C# 로 게임 화면과 로직을 만들어 본 경험이 있는 분
드로우콜과 배칭 등 모바일 렌더링 최적화의 기본을 아는 분","{""source_id"": ""src_demo_game_client_03"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","카카오 · job_posting · 자격요건
Unity 와 C# 로 게임 화면과 로직을 만들어 본 경험이 있는 분
드로우콜과 배칭 등 모바일 렌더링 최적화의 기본을 아는 분",33,ds_demo_v1
chunk_demo_game_client_03_3,snap_demo_game_client_03,우대사항,2,"좌표 변환과 보간 등 게임 수학을 코드로 다뤄 본 경험
소켓 통신으로 실시간 상태를 주고받아 본 경험","{""source_id"": ""src_demo_game_client_03"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","카카오 · job_posting · 우대사항
좌표 변환과 보간 등 게임 수학을 코드로 다뤄 본 경험
소켓 통신으로 실시간 상태를 주고받아 본 경험",26,ds_demo_v1
chunk_demo_game_client_04_1,snap_demo_game_client_04,주요업무,0,"Unity 기반 산업용 XR 시뮬레이터의 인터랙션과 씬 구성을 구현합니다.
대형 3D 모델 씬의 렌더링 비용을 낮춰 현장 장비에서 안정적으로 동작하게 합니다.
다중 사용자 세션에서 객체 상태를 동기화합니다.","{""source_id"": ""src_demo_game_client_04"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","삼성에스디에스 · job_posting · 주요업무
Unity 기반 산업용 XR 시뮬레이터의 인터랙션과 씬 구성을 구현합니다.
대형 3D 모델 씬의 렌더링 비용을 낮춰 현장 장비에서 안정적으로 동작하게 합니다.
다중 사용자 세션에서 객체 상태를 동기화합니다.",53,ds_demo_v1
chunk_demo_game_client_04_2,snap_demo_game_client_04,자격요건,1,"Unity 와 C# 로 상용 제품을 개발한 3년 이상의 경력을 갖춘 분
좌표계 변환과 회전 표현 등 3D 수학을 실무에서 다뤄 본 경험이 있는 분","{""source_id"": ""src_demo_game_client_04"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","삼성에스디에스 · job_posting · 자격요건
Unity 와 C# 로 상용 제품을 개발한 3년 이상의 경력을 갖춘 분
좌표계 변환과 회전 표현 등 3D 수학을 실무에서 다뤄 본 경험이 있는 분",37,ds_demo_v1
chunk_demo_game_client_04_3,snap_demo_game_client_04,우대사항,2,"셰이더와 LOD 를 조정해 렌더링 부하를 낮춰 본 경험
언리얼 엔진과 C++ 를 사용해 본 경험","{""source_id"": ""src_demo_game_client_04"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","삼성에스디에스 · job_posting · 우대사항
셰이더와 LOD 를 조정해 렌더링 부하를 낮춰 본 경험
언리얼 엔진과 C++ 를 사용해 본 경험",25,ds_demo_v1
chunk_demo_game_client_05_1,snap_demo_game_client_05,주요업무,0,"Unity 와 C# 로 앱 안에서 동작하는 미니게임 콘텐츠를 구현합니다.
저사양 단말의 발열과 배터리를 고려해 렌더링 부하를 조절합니다.","{""source_id"": ""src_demo_game_client_05"", ""source_type"": ""job_posting"", ""publisher"": ""넛지헬스케어"", ""company_id"": ""co_nudgehealthcare"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","넛지헬스케어 · job_posting · 주요업무
Unity 와 C# 로 앱 안에서 동작하는 미니게임 콘텐츠를 구현합니다.
저사양 단말의 발열과 배터리를 고려해 렌더링 부하를 조절합니다.",35,ds_demo_v1
chunk_demo_game_client_05_2,snap_demo_game_client_05,자격요건,1,"Unity 와 C# 로 상용 앱에 탑재된 콘텐츠를 개발해 본 경험이 있는 분
물리 엔진과 충돌 처리의 동작 원리를 이해하는 분","{""source_id"": ""src_demo_game_client_05"", ""source_type"": ""job_posting"", ""publisher"": ""넛지헬스케어"", ""company_id"": ""co_nudgehealthcare"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","넛지헬스케어 · job_posting · 자격요건
Unity 와 C# 로 상용 앱에 탑재된 콘텐츠를 개발해 본 경험이 있는 분
물리 엔진과 충돌 처리의 동작 원리를 이해하는 분",32,ds_demo_v1
chunk_demo_game_client_05_3,snap_demo_game_client_05,우대사항,2,"서버와 게임 상태를 동기화하는 구조를 설계해 본 경험
메모리 사용량과 드로우콜을 계측해 개선해 본 경험","{""source_id"": ""src_demo_game_client_05"", ""source_type"": ""job_posting"", ""publisher"": ""넛지헬스케어"", ""company_id"": ""co_nudgehealthcare"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","넛지헬스케어 · job_posting · 우대사항
서버와 게임 상태를 동기화하는 구조를 설계해 본 경험
메모리 사용량과 드로우콜을 계측해 개선해 본 경험",26,ds_demo_v1
chunk_demo_game_client_06_1,snap_demo_game_client_06,주요업무,0,"언리얼 엔진으로 인게임 콘텐츠와 UI 를 구현합니다.
서버에서 내려오는 캐릭터 상태를 화면에 반영합니다.","{""source_id"": ""src_demo_game_client_06"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","채널코퍼레이션 · job_posting · 주요업무
언리얼 엔진으로 인게임 콘텐츠와 UI 를 구현합니다.
서버에서 내려오는 캐릭터 상태를 화면에 반영합니다.",27,ds_demo_v1
chunk_demo_game_client_06_2,snap_demo_game_client_06,자격요건,1,"C++ 와 언리얼 엔진의 기본 구조를 이해하는 분
3D 게임 수학의 기본기를 갖춘 분","{""source_id"": ""src_demo_game_client_06"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","채널코퍼레이션 · job_posting · 자격요건
C++ 와 언리얼 엔진의 기본 구조를 이해하는 분
3D 게임 수학의 기본기를 갖춘 분",22,ds_demo_v1
chunk_demo_game_client_06_3,snap_demo_game_client_06,우대사항,2,렌더링 최적화에 관심이 있는 분,"{""source_id"": ""src_demo_game_client_06"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","채널코퍼레이션 · job_posting · 우대사항
렌더링 최적화에 관심이 있는 분",8,ds_demo_v1
chunk_demo_game_client_07_1,snap_demo_game_client_07,주요업무,0,"Unity 와 C# 로 모바일 게임의 인게임 기능을 구현합니다.
클라이언트와 서버의 상태 차이를 확인하고 화면에 반영합니다.","{""source_id"": ""src_demo_game_client_07"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","카카오페이 · job_posting · 주요업무
Unity 와 C# 로 모바일 게임의 인게임 기능을 구현합니다.
클라이언트와 서버의 상태 차이를 확인하고 화면에 반영합니다.",32,ds_demo_v1
chunk_demo_game_client_07_2,snap_demo_game_client_07,자격요건,1,"Unity 와 C# 로 게임을 만들어 본 경험이 있는 분
게임 수학의 기본 개념을 이해하는 분","{""source_id"": ""src_demo_game_client_07"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","카카오페이 · job_posting · 자격요건
Unity 와 C# 로 게임을 만들어 본 경험이 있는 분
게임 수학의 기본 개념을 이해하는 분",24,ds_demo_v1
chunk_demo_game_client_07_3,snap_demo_game_client_07,우대사항,2,프레임 저하 구간을 계측해 본 경험,"{""source_id"": ""src_demo_game_client_07"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","카카오페이 · job_posting · 우대사항
프레임 저하 구간을 계측해 본 경험",9,ds_demo_v1
chunk_demo_game_client_08_1,snap_demo_game_client_08,주요업무,0,"스트리밍 게임 클라이언트의 입력 지연을 줄이는 동기화 로직을 구현합니다.
디코딩된 프레임의 렌더링 경로를 최적화합니다.","{""source_id"": ""src_demo_game_client_08"", ""source_type"": ""job_posting"", ""publisher"": ""네이버클라우드"", ""company_id"": ""co_navercloud"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","네이버클라우드 · job_posting · 주요업무
스트리밍 게임 클라이언트의 입력 지연을 줄이는 동기화 로직을 구현합니다.
디코딩된 프레임의 렌더링 경로를 최적화합니다.",30,ds_demo_v1
chunk_demo_game_client_08_2,snap_demo_game_client_08,자격요건,1,"C++ 로 실시간 클라이언트를 개발한 3년 이상의 경력을 갖춘 분
네트워크 지연 보상과 상태 동기화를 구현해 본 경험이 있는 분","{""source_id"": ""src_demo_game_client_08"", ""source_type"": ""job_posting"", ""publisher"": ""네이버클라우드"", ""company_id"": ""co_navercloud"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","네이버클라우드 · job_posting · 자격요건
C++ 로 실시간 클라이언트를 개발한 3년 이상의 경력을 갖춘 분
네트워크 지연 보상과 상태 동기화를 구현해 본 경험이 있는 분",33,ds_demo_v1
chunk_demo_game_client_08_3,snap_demo_game_client_08,우대사항,2,언리얼 엔진 또는 Unity 로 상용 프로젝트를 진행해 본 경험,"{""source_id"": ""src_demo_game_client_08"", ""source_type"": ""job_posting"", ""publisher"": ""네이버클라우드"", ""company_id"": ""co_navercloud"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","네이버클라우드 · job_posting · 우대사항
언리얼 엔진 또는 Unity 로 상용 프로젝트를 진행해 본 경험",16,ds_demo_v1
chunk_demo_game_client_09_1,snap_demo_game_client_09,주요업무,0,"Unity 와 C# 로 금융 앱 안의 게이미피케이션 콘텐츠를 구현합니다.
이벤트 진행 상태를 서버와 동기화합니다.","{""source_id"": ""src_demo_game_client_09"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","카카오뱅크 · job_posting · 주요업무
Unity 와 C# 로 금융 앱 안의 게이미피케이션 콘텐츠를 구현합니다.
이벤트 진행 상태를 서버와 동기화합니다.",29,ds_demo_v1
chunk_demo_game_client_09_2,snap_demo_game_client_09,자격요건,1,"Unity 와 C# 로 콘텐츠를 개발한 3년 이상의 경력을 갖춘 분
애니메이션과 좌표 보간 등 기본 게임 수학을 다뤄 본 경험이 있는 분","{""source_id"": ""src_demo_game_client_09"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","카카오뱅크 · job_posting · 자격요건
Unity 와 C# 로 콘텐츠를 개발한 3년 이상의 경력을 갖춘 분
애니메이션과 좌표 보간 등 기본 게임 수학을 다뤄 본 경험이 있는 분",35,ds_demo_v1
chunk_demo_game_client_09_3,snap_demo_game_client_09,우대사항,2,저사양 단말에서 렌더링 성능을 개선해 본 경험,"{""source_id"": ""src_demo_game_client_09"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","카카오뱅크 · job_posting · 우대사항
저사양 단말에서 렌더링 성능을 개선해 본 경험",12,ds_demo_v1
chunk_demo_game_client_10_1,snap_demo_game_client_10,주요업무,0,"실시간 인터랙티브 콘텐츠의 입력과 화면 연출을 Unity 로 구현합니다.
다수 사용자의 상태를 서버 이벤트와 맞춰 화면에 반영합니다.
복잡한 장면의 렌더링 비용을 프로파일링하고 개선합니다.","{""source_id"": ""src_demo_game_client_10"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","카카오 · job_posting · 주요업무
실시간 인터랙티브 콘텐츠의 입력과 화면 연출을 Unity 로 구현합니다.
다수 사용자의 상태를 서버 이벤트와 맞춰 화면에 반영합니다.
복잡한 장면의 렌더링 비용을 프로파일링하고 개선합니다.",48,ds_demo_v1
chunk_demo_game_client_10_2,snap_demo_game_client_10,자격요건,1,"Unity 와 C# 로 상용 콘텐츠를 개발한 경험이 있으신 분
벡터와 좌표 변환 등 게임 수학을 이해하시는 분","{""source_id"": ""src_demo_game_client_10"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","카카오 · job_posting · 자격요건
Unity 와 C# 로 상용 콘텐츠를 개발한 경험이 있으신 분
벡터와 좌표 변환 등 게임 수학을 이해하시는 분",28,ds_demo_v1
chunk_demo_game_client_10_3,snap_demo_game_client_10,우대사항,2,"실시간 상태 동기화와 지연 보상을 다뤄 본 분
C++ 기반 클라이언트 개발 경험이 있으신 분","{""source_id"": ""src_demo_game_client_10"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","카카오 · job_posting · 우대사항
실시간 상태 동기화와 지연 보상을 다뤄 본 분
C++ 기반 클라이언트 개발 경험이 있으신 분",24,ds_demo_v1
chunk_demo_game_client_11_1,snap_demo_game_client_11,주요업무,0,"Unity 와 C# 로 채용 캠페인용 미니게임을 구현합니다.
다양한 단말에서 안정적인 프레임을 유지하도록 리소스를 조정합니다.
게임 진행 상태를 서비스 API와 동기화합니다.","{""source_id"": ""src_demo_game_client_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","원티드랩 · job_posting · 주요업무
Unity 와 C# 로 채용 캠페인용 미니게임을 구현합니다.
다양한 단말에서 안정적인 프레임을 유지하도록 리소스를 조정합니다.
게임 진행 상태를 서비스 API와 동기화합니다.",45,ds_demo_v1
chunk_demo_game_client_11_2,snap_demo_game_client_11,자격요건,1,"Unity 로 플레이 가능한 프로젝트를 완성해 본 분
충돌과 보간에 필요한 게임 수학의 기초를 이해하는 분","{""source_id"": ""src_demo_game_client_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","원티드랩 · job_posting · 자격요건
Unity 로 플레이 가능한 프로젝트를 완성해 본 분
충돌과 보간에 필요한 게임 수학의 기초를 이해하는 분",27,ds_demo_v1
chunk_demo_game_client_11_3,snap_demo_game_client_11,우대사항,2,"프로파일러를 사용해 렌더링 병목을 확인해 본 분
C++ 학습 또는 언리얼 엔진 프로젝트 경험이 있는 분","{""source_id"": ""src_demo_game_client_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","원티드랩 · job_posting · 우대사항
프로파일러를 사용해 렌더링 병목을 확인해 본 분
C++ 학습 또는 언리얼 엔진 프로젝트 경험이 있는 분",26,ds_demo_v1
chunk_demo_game_client_12_1,snap_demo_game_client_12,주요업무,0,"언리얼 엔진으로 3D 협업 공간과 사용자 인터랙션을 구현합니다.
참여자 위치와 동작을 실시간으로 동기화합니다.
다수 아바타 장면의 렌더링 부하를 프로파일링합니다.","{""source_id"": ""src_demo_game_client_12"", ""source_type"": ""job_posting"", ""publisher"": ""센드버드"", ""company_id"": ""co_sendbird"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","센드버드 · job_posting · 주요업무
언리얼 엔진으로 3D 협업 공간과 사용자 인터랙션을 구현합니다.
참여자 위치와 동작을 실시간으로 동기화합니다.
다수 아바타 장면의 렌더링 부하를 프로파일링합니다.",41,ds_demo_v1
chunk_demo_game_client_12_2,snap_demo_game_client_12,자격요건,1,"C++ 와 언리얼 엔진으로 실시간 3D 클라이언트를 개발한 분
보간과 좌표 변환을 포함한 게임 수학을 이해하는 분","{""source_id"": ""src_demo_game_client_12"", ""source_type"": ""job_posting"", ""publisher"": ""센드버드"", ""company_id"": ""co_sendbird"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","센드버드 · job_posting · 자격요건
C++ 와 언리얼 엔진으로 실시간 3D 클라이언트를 개발한 분
보간과 좌표 변환을 포함한 게임 수학을 이해하는 분",29,ds_demo_v1
chunk_demo_game_client_12_3,snap_demo_game_client_12,우대사항,2,"Unity 기반 크로스 플랫폼 개발 경험이 있으신 분
클라이언트 예측과 서버 보정을 설계해 본 분","{""source_id"": ""src_demo_game_client_12"", ""source_type"": ""job_posting"", ""publisher"": ""센드버드"", ""company_id"": ""co_sendbird"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","센드버드 · job_posting · 우대사항
Unity 기반 크로스 플랫폼 개발 경험이 있으신 분
클라이언트 예측과 서버 보정을 설계해 본 분",25,ds_demo_v1
chunk_demo_game_client_13_1,snap_demo_game_client_13,주요업무,0,"Unity 와 C# 로 금융 학습용 게임 콘텐츠를 구현합니다.
퀘스트와 보상 상태를 서버 데이터와 일치시킵니다.
저사양 단말의 렌더링 성능과 메모리 사용량을 확인합니다.","{""source_id"": ""src_demo_game_client_13"", ""source_type"": ""job_posting"", ""publisher"": ""케이뱅크"", ""company_id"": ""co_kbank"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","케이뱅크 · job_posting · 주요업무
Unity 와 C# 로 금융 학습용 게임 콘텐츠를 구현합니다.
퀘스트와 보상 상태를 서버 데이터와 일치시킵니다.
저사양 단말의 렌더링 성능과 메모리 사용량을 확인합니다.",43,ds_demo_v1
chunk_demo_game_client_13_2,snap_demo_game_client_13,자격요건,1,"Unity 와 C# 로 모바일 게임을 만들어 본 분
벡터와 충돌 처리의 기본 원리를 설명할 수 있는 분","{""source_id"": ""src_demo_game_client_13"", ""source_type"": ""job_posting"", ""publisher"": ""케이뱅크"", ""company_id"": ""co_kbank"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","케이뱅크 · job_posting · 자격요건
Unity 와 C# 로 모바일 게임을 만들어 본 분
벡터와 충돌 처리의 기본 원리를 설명할 수 있는 분",26,ds_demo_v1
chunk_demo_game_client_13_3,snap_demo_game_client_13,우대사항,2,"네트워크 상태 동기화를 학습하거나 구현해 본 분
C++ 또는 언리얼 엔진을 학습해 본 분","{""source_id"": ""src_demo_game_client_13"", ""source_type"": ""job_posting"", ""publisher"": ""케이뱅크"", ""company_id"": ""co_kbank"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","케이뱅크 · job_posting · 우대사항
네트워크 상태 동기화를 학습하거나 구현해 본 분
C++ 또는 언리얼 엔진을 학습해 본 분",23,ds_demo_v1
chunk_demo_game_client_14_1,snap_demo_game_client_14,주요업무,0,"언리얼 엔진으로 산업 설비의 3D 시뮬레이션 화면을 구현합니다.
설비 좌표와 충돌 결과를 시각화하고 물리 동작을 검증합니다.
대규모 모델의 렌더링 경로와 메모리 사용량을 최적화합니다.","{""source_id"": ""src_demo_game_client_14"", ""source_type"": ""job_posting"", ""publisher"": ""엘지씨엔에스"", ""company_id"": ""co_lgcns"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","엘지씨엔에스 · job_posting · 주요업무
언리얼 엔진으로 산업 설비의 3D 시뮬레이션 화면을 구현합니다.
설비 좌표와 충돌 결과를 시각화하고 물리 동작을 검증합니다.
대규모 모델의 렌더링 경로와 메모리 사용량을 최적화합니다.",47,ds_demo_v1
chunk_demo_game_client_14_2,snap_demo_game_client_14,자격요건,1,"C++ 와 언리얼 엔진으로 3D 클라이언트를 개발한 분
렌더링 병목을 계측하고 품질과 성능을 조정해 본 분","{""source_id"": ""src_demo_game_client_14"", ""source_type"": ""job_posting"", ""publisher"": ""엘지씨엔에스"", ""company_id"": ""co_lgcns"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","엘지씨엔에스 · job_posting · 자격요건
C++ 와 언리얼 엔진으로 3D 클라이언트를 개발한 분
렌더링 병목을 계측하고 품질과 성능을 조정해 본 분",27,ds_demo_v1
chunk_demo_game_client_14_3,snap_demo_game_client_14,우대사항,2,"Unity 와 C# 기반 시뮬레이션 개발 경험이 있으신 분
원격 설비 상태를 실시간 동기화해 본 분","{""source_id"": ""src_demo_game_client_14"", ""source_type"": ""job_posting"", ""publisher"": ""엘지씨엔에스"", ""company_id"": ""co_lgcns"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","엘지씨엔에스 · job_posting · 우대사항
Unity 와 C# 기반 시뮬레이션 개발 경험이 있으신 분
원격 설비 상태를 실시간 동기화해 본 분",25,ds_demo_v1
chunk_demo_game_client_15_1,snap_demo_game_client_15,주요업무,0,"언리얼 엔진으로 인게임 전투와 UI 기능을 구현합니다.
서버에서 받은 캐릭터 상태를 보간해 화면에 반영합니다.
전투 장면의 프레임 저하를 프로파일링합니다.","{""source_id"": ""src_demo_game_client_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","스마일게이트 · job_posting · 주요업무
언리얼 엔진으로 인게임 전투와 UI 기능을 구현합니다.
서버에서 받은 캐릭터 상태를 보간해 화면에 반영합니다.
전투 장면의 프레임 저하를 프로파일링합니다.",40,ds_demo_v1
chunk_demo_game_client_15_2,snap_demo_game_client_15,자격요건,1,"C++ 와 언리얼 엔진의 액터 구조를 이해하는 분
벡터와 충돌 판정 등 3D 게임 수학의 기본기를 갖춘 분","{""source_id"": ""src_demo_game_client_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","스마일게이트 · job_posting · 자격요건
C++ 와 언리얼 엔진의 액터 구조를 이해하는 분
벡터와 충돌 판정 등 3D 게임 수학의 기본기를 갖춘 분",27,ds_demo_v1
chunk_demo_game_client_15_3,snap_demo_game_client_15,우대사항,2,"Unity 와 C# 로 완성한 개인 프로젝트가 있는 분
클라이언트 예측과 서버 보정의 차이를 설명할 수 있는 분","{""source_id"": ""src_demo_game_client_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","스마일게이트 · job_posting · 우대사항
Unity 와 C# 로 완성한 개인 프로젝트가 있는 분
클라이언트 예측과 서버 보정의 차이를 설명할 수 있는 분",29,ds_demo_v1
chunk_demo_game_client_16_1,snap_demo_game_client_16,주요업무,0,"언리얼 엔진 5 기반 MMORPG 클라이언트의 전투·이동 게임플레이 로직을 구현합니다.
서버가 내려주는 캐릭터 상태 패킷을 클라이언트에서 보간해 자연스러운 움직임을 만듭니다.
대규모 전투 구간의 프레임 저하를 프로파일링하고 개선안을 제안합니다.
아트·기획 직군과 협업해 인게임 연출을 다듬습니다.","{""source_id"": ""src_demo_game_client_16"", ""source_type"": ""job_posting"", ""publisher"": ""엔씨소프트"", ""company_id"": ""co_ncsoft"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","엔씨소프트 · job_posting · 주요업무
언리얼 엔진 5 기반 MMORPG 클라이언트의 전투·이동 게임플레이 로직을 구현합니다.
서버가 내려주는 캐릭터 상태 패킷을 클라이언트에서 보간해 자연스러운 움직임을 만듭니다.
대규모 전투 구간의 프레임 저하를 프로파일링하고 개선안을 제안합니다.
아트·기획 직군과 협업해 인게임 연출을 다듬습니다.",75,ds_demo_v1
chunk_demo_game_client_16_2,snap_demo_game_client_16,자격요건,1,"C++ 로 게임플레이 로직을 작성하고 언리얼 엔진의 액터·컴포넌트 구조를 이해하는 분
벡터·행렬·쿼터니언 등 3D 게임 수학의 기본 개념을 설명할 수 있는 분
직접 완성해 플레이 가능한 빌드를 하나 이상 만들어 본 경험이 있는 분","{""source_id"": ""src_demo_game_client_16"", ""source_type"": ""job_posting"", ""publisher"": ""엔씨소프트"", ""company_id"": ""co_ncsoft"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","엔씨소프트 · job_posting · 자격요건
C++ 로 게임플레이 로직을 작성하고 언리얼 엔진의 액터·컴포넌트 구조를 이해하는 분
벡터·행렬·쿼터니언 등 3D 게임 수학의 기본 개념을 설명할 수 있는 분
직접 완성해 플레이 가능한 빌드를 하나 이상 만들어 본 경험이 있는 분",59,ds_demo_v1
chunk_demo_game_client_16_3,snap_demo_game_client_16,우대사항,2,"클라이언트 예측과 서버 보정 등 네트워크 동기화 기법을 다뤄 본 경험
렌더링 파이프라인과 드로우콜 절감에 관심이 있는 분","{""source_id"": ""src_demo_game_client_16"", ""source_type"": ""job_posting"", ""publisher"": ""엔씨소프트"", ""company_id"": ""co_ncsoft"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","엔씨소프트 · job_posting · 우대사항
클라이언트 예측과 서버 보정 등 네트워크 동기화 기법을 다뤄 본 경험
렌더링 파이프라인과 드로우콜 절감에 관심이 있는 분",31,ds_demo_v1
chunk_demo_game_client_17_1,snap_demo_game_client_17,주요업무,0,"언리얼 엔진으로 인게임 콘텐츠와 UI 를 구현합니다.
서버에서 내려오는 캐릭터 상태를 화면에 반영합니다.","{""source_id"": ""src_demo_game_client_17"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""주요업무""}","채널코퍼레이션 · job_posting · 주요업무
언리얼 엔진으로 인게임 콘텐츠와 UI 를 구현합니다.
서버에서 내려오는 캐릭터 상태를 화면에 반영합니다.",27,ds_demo_v1
chunk_demo_game_client_17_2,snap_demo_game_client_17,자격요건,1,"C++ 와 언리얼 엔진의 기본 구조를 이해하는 분
3D 게임 수학의 기본기를 갖춘 분","{""source_id"": ""src_demo_game_client_17"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""자격요건""}","채널코퍼레이션 · job_posting · 자격요건
C++ 와 언리얼 엔진의 기본 구조를 이해하는 분
3D 게임 수학의 기본기를 갖춘 분",22,ds_demo_v1
chunk_demo_game_client_17_3,snap_demo_game_client_17,우대사항,2,렌더링 최적화에 관심이 있는 분,"{""source_id"": ""src_demo_game_client_17"", ""source_type"": ""job_posting"", ""publisher"": ""채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""game_client""], ""section"": ""우대사항""}","채널코퍼레이션 · job_posting · 우대사항
렌더링 최적화에 관심이 있는 분",8,ds_demo_v1
