item_id,concept_id,analysis_version,scope_level,scope_id,title,subtitle,reason,evidence_needed,channels,required,is_deviation
ci_demo_security_dp_security_26_diagnosis-report,cc_security_diagnosis-report,an_demo_security,posting,dp_security_26,진단 보고서 작성,위험도와 조치 우선순위까지,기준선 · 진단 업무의 산출물이 보고서입니다,진단 보고서 1건 + 조치 확인 이력,"{portfolio,interview}",true,false
ci_demo_security_dp_security_26_log-analysis,cc_security_log-analysis,an_demo_security,posting,dp_security_26,보안 로그 분석 실습,정상과 이상을 가르는 기준 세우기,기준선 · 로그를 읽는 감각은 전 기업군 공통입니다,공개 로그 데이터 분석 노트 + 판단 근거,"{portfolio,interview}",true,false
ci_demo_security_dp_security_26_detection-rule,cc_security_detection-rule,an_demo_security,posting,dp_security_26,탐지 정책 설계 기록,무엇을 탐지하고 무엇을 버릴지,탐지 정책 운영을 요구하는 기업군의 최대 변별점입니다,탐지 규칙 초안 + 오탐 조정 기록,"{portfolio,interview}",false,false
ci_demo_security_dp_security_26_network-lab,cc_security_network-lab,an_demo_security,posting,dp_security_26,네트워크 보안 실습 환경,구간을 나누고 정책을 적용해 보기,기준선 · 네트워크 기본기는 사실상 전제 조건입니다,실습 구성도 + 정책 적용 전후 확인 기록,{portfolio},true,false
ci_demo_security_dp_security_26_secure-code-review,cc_security_secure-code-review,an_demo_security,posting,dp_security_26,시큐어 코딩 코드 검토,취약점의 원인을 코드로 설명하기,시큐어 코딩 요구가 우대에서 자격요건으로 이동 중입니다,취약 코드와 수정 코드 비교 정리,"{portfolio,interview}",true,false
ci_demo_security_dp_security_26_incident-drill,cc_security_incident-drill,an_demo_security,posting,dp_security_26,사고 대응 훈련 서사,탐지 이후의 순서를 직접 정해 본 경험,사고 대응 절차 수립을 요구하는 기업군이 있습니다,가상 시나리오 대응 기록 + 회고 글,"{essay,interview}",false,false
ci_demo_security_dp_security_26_security-ethics,cc_security_security-ethics,an_demo_security,posting,dp_security_26,보안 담당자의 책임 서사,권한을 다루는 태도,기준선 · 보안 직무는 태도 검증 비중이 큽니다,권한·정보 취급 원칙을 담은 서술 준비,{essay},true,false
ci_demo_security_dp_security_26_isms-study,cc_security_isms-study,an_demo_security,posting,dp_security_26,정보보호 관리체계 학습,인증 항목과 증적의 관계,규제 대응을 요구하는 기업군에서 뚜렷합니다,인증 항목 정리 노트 + 증적 예시,{interview},true,false
ci_demo_security_dp_security_26_cert-study,cc_security_cert-study,an_demo_security,posting,dp_security_26,정보보안 기초 이론,정보보안기사 범위 중심,자격 우대 표기가 꾸준히 반복됩니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_security_dp_security_27_diagnosis-report,cc_security_diagnosis-report,an_demo_security,posting,dp_security_27,진단 보고서 작성,위험도와 조치 우선순위까지,"이스트시큐리티 공고는 ""'고객사 웹 서비스의 보안 취약점 진단' 문장이 주요업무에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",진단 보고서 1건 + 조치 확인 이력,"{portfolio,interview}",true,true
ci_demo_security_dp_security_27_secure-code-review,cc_security_secure-code-review,an_demo_security,posting,dp_security_27,시큐어 코딩 코드 검토,취약점의 원인을 코드로 설명하기,"이스트시큐리티 공고는 ""'시큐어 코딩 가이드에 따라 코드를 검토' 문장이 우대사항에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",취약 코드와 수정 코드 비교 정리,"{portfolio,interview}",true,true
ci_demo_security_dp_security_27_web-vuln-lab,cc_security_web-vuln-lab,an_demo_security,posting,dp_security_27,웹 취약점 진단 실습,점검 환경을 직접 세우고 돌려 보기,기준선 · 최근 공고 전량이 취약점 점검을 요구합니다,실습 환경 구성 기록 + 점검 항목별 결과 정리,{portfolio},true,false
ci_demo_security_dp_security_27_log-analysis,cc_security_log-analysis,an_demo_security,posting,dp_security_27,보안 로그 분석 실습,정상과 이상을 가르는 기준 세우기,기준선 · 로그를 읽는 감각은 전 기업군 공통입니다,공개 로그 데이터 분석 노트 + 판단 근거,"{portfolio,interview}",true,false
ci_demo_security_dp_security_27_detection-rule,cc_security_detection-rule,an_demo_security,posting,dp_security_27,탐지 정책 설계 기록,무엇을 탐지하고 무엇을 버릴지,탐지 정책 운영을 요구하는 기업군의 최대 변별점입니다,탐지 규칙 초안 + 오탐 조정 기록,"{portfolio,interview}",false,false
ci_demo_security_dp_security_27_network-lab,cc_security_network-lab,an_demo_security,posting,dp_security_27,네트워크 보안 실습 환경,구간을 나누고 정책을 적용해 보기,기준선 · 네트워크 기본기는 사실상 전제 조건입니다,실습 구성도 + 정책 적용 전후 확인 기록,{portfolio},true,false
ci_demo_security_dp_security_27_privacy-checklist,cc_security_privacy-checklist,an_demo_security,posting,dp_security_27,개인정보 점검표 작성,법령 항목을 업무 절차로 옮기기,기준선 · 개인정보 요구는 전 기업군에 반복됩니다,처리 흐름도 + 항목별 점검표,{portfolio},true,false
ci_demo_security_dp_security_27_incident-drill,cc_security_incident-drill,an_demo_security,posting,dp_security_27,사고 대응 훈련 서사,탐지 이후의 순서를 직접 정해 본 경험,사고 대응 절차 수립을 요구하는 기업군이 있습니다,가상 시나리오 대응 기록 + 회고 글,"{essay,interview}",false,false
ci_demo_security_dp_security_27_security-ethics,cc_security_security-ethics,an_demo_security,posting,dp_security_27,보안 담당자의 책임 서사,권한을 다루는 태도,기준선 · 보안 직무는 태도 검증 비중이 큽니다,권한·정보 취급 원칙을 담은 서술 준비,{essay},true,false
ci_demo_security_dp_security_27_isms-study,cc_security_isms-study,an_demo_security,posting,dp_security_27,정보보호 관리체계 학습,인증 항목과 증적의 관계,규제 대응을 요구하는 기업군에서 뚜렷합니다,인증 항목 정리 노트 + 증적 예시,{interview},true,false
ci_demo_security_dp_security_27_cert-study,cc_security_cert-study,an_demo_security,posting,dp_security_27,정보보안 기초 이론,정보보안기사 범위 중심,자격 우대 표기가 꾸준히 반복됩니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_security_dp_security_28_isms-study,cc_security_isms-study,an_demo_security,posting,dp_security_28,정보보호 관리체계 학습,인증 항목과 증적의 관계,"카카오뱅크 공고는 ""'전자금융 감독규정 등 금융 보안 규제' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",인증 항목 정리 노트 + 증적 예시,{interview},true,true
ci_demo_security_dp_security_28_incident-drill,cc_security_incident-drill,an_demo_security,posting,dp_security_28,사고 대응 훈련 서사,탐지 이후의 순서를 직접 정해 본 경험,"카카오뱅크 공고는 ""'침해 사고 대응 절차를 수립' 문장이 주요업무에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",가상 시나리오 대응 기록 + 회고 글,"{essay,interview}",true,true
ci_demo_security_dp_security_28_network-lab,cc_security_network-lab,an_demo_security,posting,dp_security_28,네트워크 보안 실습 환경,구간을 나누고 정책을 적용해 보기,"카카오뱅크 공고는 ""'방화벽·IPS 등 네트워크 보안 장비' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",실습 구성도 + 정책 적용 전후 확인 기록,{portfolio},true,true
ci_demo_security_dp_security_28_web-vuln-lab,cc_security_web-vuln-lab,an_demo_security,posting,dp_security_28,웹 취약점 진단 실습,점검 환경을 직접 세우고 돌려 보기,기준선 · 최근 공고 전량이 취약점 점검을 요구합니다,실습 환경 구성 기록 + 점검 항목별 결과 정리,{portfolio},true,false
ci_demo_security_dp_security_28_diagnosis-report,cc_security_diagnosis-report,an_demo_security,posting,dp_security_28,진단 보고서 작성,위험도와 조치 우선순위까지,기준선 · 진단 업무의 산출물이 보고서입니다,진단 보고서 1건 + 조치 확인 이력,"{portfolio,interview}",true,false
ci_demo_security_dp_security_28_log-analysis,cc_security_log-analysis,an_demo_security,posting,dp_security_28,보안 로그 분석 실습,정상과 이상을 가르는 기준 세우기,기준선 · 로그를 읽는 감각은 전 기업군 공통입니다,공개 로그 데이터 분석 노트 + 판단 근거,"{portfolio,interview}",true,false
ci_demo_security_dp_security_28_detection-rule,cc_security_detection-rule,an_demo_security,posting,dp_security_28,탐지 정책 설계 기록,무엇을 탐지하고 무엇을 버릴지,탐지 정책 운영을 요구하는 기업군의 최대 변별점입니다,탐지 규칙 초안 + 오탐 조정 기록,"{portfolio,interview}",false,false
ci_demo_security_dp_security_28_secure-code-review,cc_security_secure-code-review,an_demo_security,posting,dp_security_28,시큐어 코딩 코드 검토,취약점의 원인을 코드로 설명하기,시큐어 코딩 요구가 우대에서 자격요건으로 이동 중입니다,취약 코드와 수정 코드 비교 정리,"{portfolio,interview}",true,false
ci_demo_security_dp_security_28_privacy-checklist,cc_security_privacy-checklist,an_demo_security,posting,dp_security_28,개인정보 점검표 작성,법령 항목을 업무 절차로 옮기기,기준선 · 개인정보 요구는 전 기업군에 반복됩니다,처리 흐름도 + 항목별 점검표,{portfolio},true,false
ci_demo_security_dp_security_28_security-ethics,cc_security_security-ethics,an_demo_security,posting,dp_security_28,보안 담당자의 책임 서사,권한을 다루는 태도,기준선 · 보안 직무는 태도 검증 비중이 큽니다,권한·정보 취급 원칙을 담은 서술 준비,{essay},true,false
ci_demo_security_dp_security_28_cert-study,cc_security_cert-study,an_demo_security,posting,dp_security_28,정보보안 기초 이론,정보보안기사 범위 중심,자격 우대 표기가 꾸준히 반복됩니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_security_dp_security_29_isms-study,cc_security_isms-study,an_demo_security,posting,dp_security_29,정보보호 관리체계 학습,인증 항목과 증적의 관계,"삼성에스디에스 공고는 ""'정보보호 관리체계 요구사항' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",인증 항목 정리 노트 + 증적 예시,{interview},true,true
ci_demo_security_dp_security_29_network-lab,cc_security_network-lab,an_demo_security,posting,dp_security_29,네트워크 보안 실습 환경,구간을 나누고 정책을 적용해 보기,"삼성에스디에스 공고는 ""'서버·네트워크 보안 설정을 점검' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",실습 구성도 + 정책 적용 전후 확인 기록,{portfolio},true,true
ci_demo_security_dp_security_29_diagnosis-report,cc_security_diagnosis-report,an_demo_security,posting,dp_security_29,진단 보고서 작성,위험도와 조치 우선순위까지,"삼성에스디에스 공고는 ""'정기 취약점 진단과 조치 이행' 문장이 주요업무에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",진단 보고서 1건 + 조치 확인 이력,"{portfolio,interview}",true,true
ci_demo_security_dp_security_29_web-vuln-lab,cc_security_web-vuln-lab,an_demo_security,posting,dp_security_29,웹 취약점 진단 실습,점검 환경을 직접 세우고 돌려 보기,기준선 · 최근 공고 전량이 취약점 점검을 요구합니다,실습 환경 구성 기록 + 점검 항목별 결과 정리,{portfolio},true,false
ci_demo_security_dp_security_29_log-analysis,cc_security_log-analysis,an_demo_security,posting,dp_security_29,보안 로그 분석 실습,정상과 이상을 가르는 기준 세우기,기준선 · 로그를 읽는 감각은 전 기업군 공통입니다,공개 로그 데이터 분석 노트 + 판단 근거,"{portfolio,interview}",true,false
ci_demo_security_dp_security_29_detection-rule,cc_security_detection-rule,an_demo_security,posting,dp_security_29,탐지 정책 설계 기록,무엇을 탐지하고 무엇을 버릴지,탐지 정책 운영을 요구하는 기업군의 최대 변별점입니다,탐지 규칙 초안 + 오탐 조정 기록,"{portfolio,interview}",false,false
ci_demo_security_dp_security_29_secure-code-review,cc_security_secure-code-review,an_demo_security,posting,dp_security_29,시큐어 코딩 코드 검토,취약점의 원인을 코드로 설명하기,시큐어 코딩 요구가 우대에서 자격요건으로 이동 중입니다,취약 코드와 수정 코드 비교 정리,"{portfolio,interview}",true,false
ci_demo_security_dp_security_29_privacy-checklist,cc_security_privacy-checklist,an_demo_security,posting,dp_security_29,개인정보 점검표 작성,법령 항목을 업무 절차로 옮기기,기준선 · 개인정보 요구는 전 기업군에 반복됩니다,처리 흐름도 + 항목별 점검표,{portfolio},true,false
ci_demo_security_dp_security_29_incident-drill,cc_security_incident-drill,an_demo_security,posting,dp_security_29,사고 대응 훈련 서사,탐지 이후의 순서를 직접 정해 본 경험,사고 대응 절차 수립을 요구하는 기업군이 있습니다,가상 시나리오 대응 기록 + 회고 글,"{essay,interview}",false,false
ci_demo_security_dp_security_29_security-ethics,cc_security_security-ethics,an_demo_security,posting,dp_security_29,보안 담당자의 책임 서사,권한을 다루는 태도,기준선 · 보안 직무는 태도 검증 비중이 큽니다,권한·정보 취급 원칙을 담은 서술 준비,{essay},true,false
ci_demo_security_dp_security_29_cert-study,cc_security_cert-study,an_demo_security,posting,dp_security_29,정보보안 기초 이론,정보보안기사 범위 중심,자격 우대 표기가 꾸준히 반복됩니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_security_dp_security_30_log-analysis,cc_security_log-analysis,an_demo_security,posting,dp_security_30,보안 로그 분석 실습,정상과 이상을 가르는 기준 세우기,"엔씨소프트 공고는 ""'서비스 트래픽과 보안 로그를 분석해 이상 행위를 식별' 문장이 주요업무에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",공개 로그 데이터 분석 노트 + 판단 근거,"{portfolio,interview}",true,true
ci_demo_security_dp_security_30_network-lab,cc_security_network-lab,an_demo_security,posting,dp_security_30,네트워크 보안 실습 환경,구간을 나누고 정책을 적용해 보기,"엔씨소프트 공고는 ""'네트워크 보안 장비 운영과 트래픽 분석' 문장이 자격요건에 있음""라고 명시합니다. 기업군 기준보다 앞당겨 준비합니다.",실습 구성도 + 정책 적용 전후 확인 기록,{portfolio},true,true
ci_demo_security_dp_security_30_web-vuln-lab,cc_security_web-vuln-lab,an_demo_security,posting,dp_security_30,웹 취약점 진단 실습,점검 환경을 직접 세우고 돌려 보기,기준선 · 최근 공고 전량이 취약점 점검을 요구합니다,실습 환경 구성 기록 + 점검 항목별 결과 정리,{portfolio},true,false
ci_demo_security_dp_security_30_diagnosis-report,cc_security_diagnosis-report,an_demo_security,posting,dp_security_30,진단 보고서 작성,위험도와 조치 우선순위까지,기준선 · 진단 업무의 산출물이 보고서입니다,진단 보고서 1건 + 조치 확인 이력,"{portfolio,interview}",true,false
ci_demo_security_dp_security_30_detection-rule,cc_security_detection-rule,an_demo_security,posting,dp_security_30,탐지 정책 설계 기록,무엇을 탐지하고 무엇을 버릴지,탐지 정책 운영을 요구하는 기업군의 최대 변별점입니다,탐지 규칙 초안 + 오탐 조정 기록,"{portfolio,interview}",false,false
ci_demo_security_dp_security_30_secure-code-review,cc_security_secure-code-review,an_demo_security,posting,dp_security_30,시큐어 코딩 코드 검토,취약점의 원인을 코드로 설명하기,시큐어 코딩 요구가 우대에서 자격요건으로 이동 중입니다,취약 코드와 수정 코드 비교 정리,"{portfolio,interview}",true,false
ci_demo_security_dp_security_30_privacy-checklist,cc_security_privacy-checklist,an_demo_security,posting,dp_security_30,개인정보 점검표 작성,법령 항목을 업무 절차로 옮기기,기준선 · 개인정보 요구는 전 기업군에 반복됩니다,처리 흐름도 + 항목별 점검표,{portfolio},true,false
ci_demo_security_dp_security_30_incident-drill,cc_security_incident-drill,an_demo_security,posting,dp_security_30,사고 대응 훈련 서사,탐지 이후의 순서를 직접 정해 본 경험,사고 대응 절차 수립을 요구하는 기업군이 있습니다,가상 시나리오 대응 기록 + 회고 글,"{essay,interview}",false,false
ci_demo_security_dp_security_30_security-ethics,cc_security_security-ethics,an_demo_security,posting,dp_security_30,보안 담당자의 책임 서사,권한을 다루는 태도,기준선 · 보안 직무는 태도 검증 비중이 큽니다,권한·정보 취급 원칙을 담은 서술 준비,{essay},true,false
ci_demo_security_dp_security_30_isms-study,cc_security_isms-study,an_demo_security,posting,dp_security_30,정보보호 관리체계 학습,인증 항목과 증적의 관계,규제 대응을 요구하는 기업군에서 뚜렷합니다,인증 항목 정리 노트 + 증적 예시,{interview},true,false
ci_demo_security_dp_security_30_cert-study,cc_security_cert-study,an_demo_security,posting,dp_security_30,정보보안 기초 이론,정보보안기사 범위 중심,자격 우대 표기가 꾸준히 반복됩니다,면접 단골 주제 중심 정리 노트,{interview},true,false
ci_demo_game_client_overall_unity-build,cc_game_client_unity-build,an_demo_game_client,overall,game_client,Unity 로 완성한 플레이 빌드,화면·입력·로직을 붙인 결과물 하나,기준선 · 최근 공고 전량이 완성한 빌드를 전제로 합니다,실행 파일 또는 스토어 링크 + 플레이 영상,{portfolio},true,false
ci_demo_game_client_overall_unreal-gameplay,cc_game_client_unreal-gameplay,an_demo_game_client,overall,game_client,Unreal C++ 게임플레이 기능,액터·컴포넌트로 만든 기능 하나,콘솔·PC 장르 공고가 C++ 구현 경험을 자격요건에 둡니다,C++ 소스 + 기능 설명 문서,"{portfolio,interview}",false,false
ci_demo_game_client_overall_frame-budget,cc_game_client_frame-budget,an_demo_game_client,overall,game_client,프레임 예산 계측·개선,프로파일러로 병목을 찾고 줄이기,기준선 · 성능 축은 모든 기업군 공고에 등장합니다,개선 전후 프레임·드로우콜 수치 비교표,"{portfolio,interview}",true,false
ci_demo_game_client_overall_shader-cost,cc_game_client_shader-cost,an_demo_game_client,overall,game_client,셰이더·LOD 비용 조정,품질을 어디까지 포기할지 정하기,고정 하드웨어를 쓰는 기업군의 변별점입니다,LOD·셰이더 설정 변경 기록 + 근거 메모,{portfolio},false,false
ci_demo_game_client_overall_device-test,cc_game_client_device-test,an_demo_game_client,overall,game_client,저사양 단말 테스트 기록,목표 기기에서의 실측,모바일·생활 앱 기업군은 기기별 수치를 묻습니다,기기별 프레임·발열·용량 측정표,"{portfolio,interview}",true,false
ci_demo_game_client_overall_math-solve,cc_game_client_math-solve,an_demo_game_client,overall,game_client,게임 수학으로 푼 문제,좌표 변환·회전·충돌 사례,기준선 · 움직임의 수학은 전 기업군 공통 요구입니다,문제 상황과 수식 풀이를 담은 글,"{portfolio,interview}",true,false
ci_demo_game_client_overall_netsync-demo,cc_game_client_netsync-demo,an_demo_game_client,overall,game_client,2인 동기화 데모,보간·예측을 직접 구현한 결과물,넷코드를 자격요건에 두는 기업군이 있습니다,동기화 데모 + 지연 주입 실험 기록,"{portfolio,interview}",true,false
ci_demo_game_client_overall_crash-story,cc_game_client_crash-story,an_demo_game_client,overall,game_client,크래시·버그 추적 서사,재현하고 원인을 좁힌 과정,라이브 서비스 팀은 재현 능력을 먼저 봅니다,재현 절차 + 원인 분석 + 수정 기록,"{essay,interview}",true,false
ci_demo_game_client_overall_collab-story,cc_game_client_collab-story,an_demo_game_client,overall,game_client,협업 문제 해결 서사,아트·기획과 맞춘 경험,게임 개발은 직군 사이 조율이 업무의 일부입니다,문제 → 조율 → 배움 서술 준비,{essay},true,false
ci_demo_game_client_overall_engine-internals,cc_game_client_engine-internals,an_demo_game_client,overall,game_client,엔진 내부 구조 학습,게임 루프·컴포넌트·직렬화,면접의 꼬리질문이 엔진 동작 원리로 내려갑니다,한 프레임의 처리 순서 그림 + 설명,{interview},true,false
ci_demo_game_client_overall_cs-graphics,cc_game_client_cs-graphics,an_demo_game_client,overall,game_client,그래픽스 파이프라인 기초,드로우콜·배칭·셰이더 단계,최적화 이야기의 이론 바탕입니다,파이프라인 단계별 비용 정리 노트,{interview},true,false
ci_demo_game_client_bigtech_platform_unity-build,cc_game_client_unity-build,an_demo_game_client,cluster,bigtech_platform,Unity 로 완성한 플레이 빌드,화면·입력·로직을 붙인 결과물 하나,편차 2 · 기준선 · 최근 공고 전량이 완성한 빌드를 전제로 합니다,실행 파일 또는 스토어 링크 + 플레이 영상,{portfolio},true,true
ci_demo_game_client_bigtech_platform_unreal-gameplay,cc_game_client_unreal-gameplay,an_demo_game_client,cluster,bigtech_platform,Unreal C++ 게임플레이 기능,액터·컴포넌트로 만든 기능 하나,콘솔·PC 장르 공고가 C++ 구현 경험을 자격요건에 둡니다,C++ 소스 + 기능 설명 문서,"{portfolio,interview}",false,false
ci_demo_game_client_bigtech_platform_frame-budget,cc_game_client_frame-budget,an_demo_game_client,cluster,bigtech_platform,프레임 예산 계측·개선,프로파일러로 병목을 찾고 줄이기,기준선 · 성능 축은 모든 기업군 공고에 등장합니다,개선 전후 프레임·드로우콜 수치 비교표,"{portfolio,interview}",true,false
ci_demo_game_client_bigtech_platform_shader-cost,cc_game_client_shader-cost,an_demo_game_client,cluster,bigtech_platform,셰이더·LOD 비용 조정,품질을 어디까지 포기할지 정하기,고정 하드웨어를 쓰는 기업군의 변별점입니다,LOD·셰이더 설정 변경 기록 + 근거 메모,{portfolio},false,false
ci_demo_game_client_bigtech_platform_device-test,cc_game_client_device-test,an_demo_game_client,cluster,bigtech_platform,저사양 단말 테스트 기록,목표 기기에서의 실측,편차 1 · 모바일·생활 앱 기업군은 기기별 수치를 묻습니다,기기별 프레임·발열·용량 측정표,"{portfolio,interview}",true,true
ci_demo_game_client_bigtech_platform_math-solve,cc_game_client_math-solve,an_demo_game_client,cluster,bigtech_platform,게임 수학으로 푼 문제,좌표 변환·회전·충돌 사례,기준선 · 움직임의 수학은 전 기업군 공통 요구입니다,문제 상황과 수식 풀이를 담은 글,"{portfolio,interview}",true,false
ci_demo_game_client_bigtech_platform_netsync-demo,cc_game_client_netsync-demo,an_demo_game_client,cluster,bigtech_platform,2인 동기화 데모,보간·예측을 직접 구현한 결과물,편차 3 · 넷코드를 자격요건에 두는 기업군이 있습니다,동기화 데모 + 지연 주입 실험 기록,"{portfolio,interview}",true,true
ci_demo_game_client_bigtech_platform_crash-story,cc_game_client_crash-story,an_demo_game_client,cluster,bigtech_platform,크래시·버그 추적 서사,재현하고 원인을 좁힌 과정,라이브 서비스 팀은 재현 능력을 먼저 봅니다,재현 절차 + 원인 분석 + 수정 기록,"{essay,interview}",true,false
ci_demo_game_client_bigtech_platform_collab-story,cc_game_client_collab-story,an_demo_game_client,cluster,bigtech_platform,협업 문제 해결 서사,아트·기획과 맞춘 경험,게임 개발은 직군 사이 조율이 업무의 일부입니다,문제 → 조율 → 배움 서술 준비,{essay},true,false
ci_demo_game_client_bigtech_platform_engine-internals,cc_game_client_engine-internals,an_demo_game_client,cluster,bigtech_platform,엔진 내부 구조 학습,게임 루프·컴포넌트·직렬화,면접의 꼬리질문이 엔진 동작 원리로 내려갑니다,한 프레임의 처리 순서 그림 + 설명,{interview},true,false
ci_demo_game_client_bigtech_platform_cs-graphics,cc_game_client_cs-graphics,an_demo_game_client,cluster,bigtech_platform,그래픽스 파이프라인 기초,드로우콜·배칭·셰이더 단계,최적화 이야기의 이론 바탕입니다,파이프라인 단계별 비용 정리 노트,{interview},true,false
ci_demo_game_client_startup_unity-build,cc_game_client_unity-build,an_demo_game_client,cluster,startup,Unity 로 완성한 플레이 빌드,화면·입력·로직을 붙인 결과물 하나,편차 2 · 기준선 · 최근 공고 전량이 완성한 빌드를 전제로 합니다,실행 파일 또는 스토어 링크 + 플레이 영상,{portfolio},true,true
ci_demo_game_client_startup_unreal-gameplay,cc_game_client_unreal-gameplay,an_demo_game_client,cluster,startup,Unreal C++ 게임플레이 기능,액터·컴포넌트로 만든 기능 하나,콘솔·PC 장르 공고가 C++ 구현 경험을 자격요건에 둡니다,C++ 소스 + 기능 설명 문서,"{portfolio,interview}",false,false
ci_demo_game_client_startup_frame-budget,cc_game_client_frame-budget,an_demo_game_client,cluster,startup,프레임 예산 계측·개선,프로파일러로 병목을 찾고 줄이기,기준선 · 성능 축은 모든 기업군 공고에 등장합니다,개선 전후 프레임·드로우콜 수치 비교표,"{portfolio,interview}",true,false
ci_demo_game_client_startup_shader-cost,cc_game_client_shader-cost,an_demo_game_client,cluster,startup,셰이더·LOD 비용 조정,품질을 어디까지 포기할지 정하기,고정 하드웨어를 쓰는 기업군의 변별점입니다,LOD·셰이더 설정 변경 기록 + 근거 메모,{portfolio},false,false
ci_demo_game_client_startup_device-test,cc_game_client_device-test,an_demo_game_client,cluster,startup,저사양 단말 테스트 기록,목표 기기에서의 실측,편차 1 · 모바일·생활 앱 기업군은 기기별 수치를 묻습니다,기기별 프레임·발열·용량 측정표,"{portfolio,interview}",true,true
ci_demo_game_client_startup_math-solve,cc_game_client_math-solve,an_demo_game_client,cluster,startup,게임 수학으로 푼 문제,좌표 변환·회전·충돌 사례,기준선 · 움직임의 수학은 전 기업군 공통 요구입니다,문제 상황과 수식 풀이를 담은 글,"{portfolio,interview}",true,false
ci_demo_game_client_startup_netsync-demo,cc_game_client_netsync-demo,an_demo_game_client,cluster,startup,2인 동기화 데모,보간·예측을 직접 구현한 결과물,편차 3 · 넷코드를 자격요건에 두는 기업군이 있습니다,동기화 데모 + 지연 주입 실험 기록,"{portfolio,interview}",true,true
ci_demo_game_client_startup_crash-story,cc_game_client_crash-story,an_demo_game_client,cluster,startup,크래시·버그 추적 서사,재현하고 원인을 좁힌 과정,라이브 서비스 팀은 재현 능력을 먼저 봅니다,재현 절차 + 원인 분석 + 수정 기록,"{essay,interview}",true,false
ci_demo_game_client_startup_collab-story,cc_game_client_collab-story,an_demo_game_client,cluster,startup,협업 문제 해결 서사,아트·기획과 맞춘 경험,게임 개발은 직군 사이 조율이 업무의 일부입니다,문제 → 조율 → 배움 서술 준비,{essay},true,false
ci_demo_game_client_startup_engine-internals,cc_game_client_engine-internals,an_demo_game_client,cluster,startup,엔진 내부 구조 학습,게임 루프·컴포넌트·직렬화,면접의 꼬리질문이 엔진 동작 원리로 내려갑니다,한 프레임의 처리 순서 그림 + 설명,{interview},true,false
ci_demo_game_client_startup_cs-graphics,cc_game_client_cs-graphics,an_demo_game_client,cluster,startup,그래픽스 파이프라인 기초,드로우콜·배칭·셰이더 단계,최적화 이야기의 이론 바탕입니다,파이프라인 단계별 비용 정리 노트,{interview},true,false
ci_demo_game_client_b2b_saas_unity-build,cc_game_client_unity-build,an_demo_game_client,cluster,b2b_saas,Unity 로 완성한 플레이 빌드,화면·입력·로직을 붙인 결과물 하나,기준선 · 최근 공고 전량이 완성한 빌드를 전제로 합니다,실행 파일 또는 스토어 링크 + 플레이 영상,{portfolio},true,false
ci_demo_game_client_b2b_saas_unreal-gameplay,cc_game_client_unreal-gameplay,an_demo_game_client,cluster,b2b_saas,Unreal C++ 게임플레이 기능,액터·컴포넌트로 만든 기능 하나,콘솔·PC 장르 공고가 C++ 구현 경험을 자격요건에 둡니다,C++ 소스 + 기능 설명 문서,"{portfolio,interview}",false,false
ci_demo_game_client_b2b_saas_frame-budget,cc_game_client_frame-budget,an_demo_game_client,cluster,b2b_saas,프레임 예산 계측·개선,프로파일러로 병목을 찾고 줄이기,편차 2 · 기준선 · 성능 축은 모든 기업군 공고에 등장합니다,개선 전후 프레임·드로우콜 수치 비교표,"{portfolio,interview}",true,true
ci_demo_game_client_b2b_saas_shader-cost,cc_game_client_shader-cost,an_demo_game_client,cluster,b2b_saas,셰이더·LOD 비용 조정,품질을 어디까지 포기할지 정하기,고정 하드웨어를 쓰는 기업군의 변별점입니다,LOD·셰이더 설정 변경 기록 + 근거 메모,{portfolio},false,false
ci_demo_game_client_b2b_saas_device-test,cc_game_client_device-test,an_demo_game_client,cluster,b2b_saas,저사양 단말 테스트 기록,목표 기기에서의 실측,모바일·생활 앱 기업군은 기기별 수치를 묻습니다,기기별 프레임·발열·용량 측정표,"{portfolio,interview}",true,false
ci_demo_game_client_b2b_saas_math-solve,cc_game_client_math-solve,an_demo_game_client,cluster,b2b_saas,게임 수학으로 푼 문제,좌표 변환·회전·충돌 사례,기준선 · 움직임의 수학은 전 기업군 공통 요구입니다,문제 상황과 수식 풀이를 담은 글,"{portfolio,interview}",true,false
