fact_id,analysis_version,metric_family,metric_policy_version,scope_level,scope_id,entry_segment,period_id,dimension_id,secondary_dimension_id,measure,numerator,denominator,value,sample_size,sample_status,uncertainty
fact_demo_mobile_000113,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,\N,ratio,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_mobile_000114,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,\N,ratio,2,4,0.5,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_mobile_000115,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,\N,foundation,2,4,0.5,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_mobile_000116,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,\N,application,2,4,0.5,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_mobile_000117,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,\N,tradeoff,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_mobile_000118,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,\N,ratio,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_mobile_000119,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2026,dim_mobile_network-api,\N,ratio,4,4,1.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_mobile_000120,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_network-api,\N,foundation,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_mobile_000121,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_network-api,\N,application,3,4,0.75,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_mobile_000122,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_network-api,\N,tradeoff,1,4,0.25,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.045587, ""upper"": 0.699358}"
fact_demo_mobile_000123,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2026,dim_mobile_store-release,\N,ratio,3,5,0.6,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.230724, ""upper"": 0.882379}"
fact_demo_mobile_000124,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2026,dim_mobile_store-release,\N,ratio,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000125,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_store-release,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000126,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_store-release,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000127,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2026,dim_mobile_store-release,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_mobile_000128,an_demo_mobile,scope_expansion,mp_v1_scope_exp,overall,mobile,entry_junior,y2026,\N,\N,ratio,3,5,0.6,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.230724, ""upper"": 0.882379}"
fact_demo_mobile_000129,an_demo_mobile,entry_label_advanced_signal_rate,mp_v1_entry_signal,overall,mobile,entry_junior,y2026,\N,\N,ratio,2,5,0.4,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.117621, ""upper"": 0.769276}"
fact_demo_mobile_000130,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_kotlin-android,count,3,\N,3.0,5,analysis_ready,\N
fact_demo_mobile_000131,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_kotlin-android,jaccard,3,4,0.75,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_mobile_000132,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_kotlin-android,conditional_a_given_b,3,3,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000133,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_kotlin-android,conditional_b_given_a,3,4,0.75,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_mobile_000134,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_kotlin-android,association_lift,3,5,1.25,5,analysis_ready,\N
fact_demo_mobile_000135,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_network-api,count,3,\N,3.0,5,analysis_ready,\N
fact_demo_mobile_000136,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_network-api,jaccard,3,5,0.6,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.230724, ""upper"": 0.882379}"
fact_demo_mobile_000137,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_network-api,conditional_a_given_b,3,4,0.75,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_mobile_000138,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_network-api,conditional_b_given_a,3,4,0.75,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_mobile_000139,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_network-api,association_lift,3,5,0.9375,5,analysis_ready,\N
fact_demo_mobile_000140,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_swift-ios,count,1,\N,1.0,5,analysis_ready,\N
fact_demo_mobile_000141,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_swift-ios,jaccard,1,5,0.2,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.036224, ""upper"": 0.624465}"
fact_demo_mobile_000142,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_swift-ios,conditional_a_given_b,1,2,0.5,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000143,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_swift-ios,conditional_b_given_a,1,4,0.25,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.045587, ""upper"": 0.699358}"
fact_demo_mobile_000144,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_app-architecture,dim_mobile_swift-ios,association_lift,1,5,0.625,5,analysis_ready,\N
fact_demo_mobile_000145,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_kotlin-android,dim_mobile_store-release,count,2,\N,2.0,5,analysis_ready,\N
fact_demo_mobile_000146,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_kotlin-android,dim_mobile_store-release,jaccard,2,4,0.5,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_mobile_000147,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_kotlin-android,dim_mobile_store-release,conditional_a_given_b,2,3,0.666667,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000148,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_kotlin-android,dim_mobile_store-release,conditional_b_given_a,2,3,0.666667,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000149,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_kotlin-android,dim_mobile_store-release,association_lift,2,5,1.111111,5,analysis_ready,\N
fact_demo_mobile_000150,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,dim_mobile_store-release,count,2,\N,2.0,5,analysis_ready,\N
fact_demo_mobile_000151,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,dim_mobile_store-release,jaccard,2,5,0.4,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.117621, ""upper"": 0.769276}"
fact_demo_mobile_000152,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,dim_mobile_store-release,conditional_a_given_b,2,3,0.666667,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000153,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,dim_mobile_store-release,conditional_b_given_a,2,4,0.5,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.150039, ""upper"": 0.849961}"
fact_demo_mobile_000154,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2026,dim_mobile_network-api,dim_mobile_store-release,association_lift,2,5,0.833333,5,analysis_ready,\N
fact_demo_mobile_000155,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000156,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,\N,ratio,2,2,1.0,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000157,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,\N,foundation,0,2,0.0,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_mobile_000158,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,\N,application,1,2,0.5,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000159,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,\N,tradeoff,1,2,0.5,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000160,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2024_2025,dim_mobile_swift-ios,\N,ratio,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000161,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2024_2025,dim_mobile_swift-ios,\N,ratio,1,1,1.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.206549, ""upper"": 1.0}"
fact_demo_mobile_000162,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_swift-ios,\N,foundation,0,1,0.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_mobile_000163,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_swift-ios,\N,application,1,1,1.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.206549, ""upper"": 1.0}"
fact_demo_mobile_000164,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_swift-ios,\N,tradeoff,0,1,0.0,1,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_mobile_000165,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000166,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000167,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000168,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000169,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_mobile_000170,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000171,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000172,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,\N,foundation,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_mobile_000173,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,\N,application,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000174,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_mobile_000175,an_demo_mobile,posting_prevalence,mp_v1_prevalence,overall,mobile,entry_junior,y2024_2025,dim_mobile_store-release,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000176,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,overall,mobile,entry_junior,y2024_2025,dim_mobile_store-release,\N,ratio,2,2,1.0,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000177,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_store-release,\N,foundation,0,2,0.0,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_mobile_000178,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_store-release,\N,application,1,2,0.5,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000179,an_demo_mobile,depth_distribution,mp_v1_depth,overall,mobile,entry_junior,y2024_2025,dim_mobile_store-release,\N,tradeoff,1,2,0.5,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000180,an_demo_mobile,scope_expansion,mp_v1_scope_exp,overall,mobile,entry_junior,y2024_2025,\N,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000181,an_demo_mobile,entry_label_advanced_signal_rate,mp_v1_entry_signal,overall,mobile,entry_junior,y2024_2025,\N,\N,ratio,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000182,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_kotlin-android,count,2,\N,2.0,3,analysis_ready,\N
fact_demo_mobile_000183,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_kotlin-android,jaccard,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000184,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_kotlin-android,conditional_a_given_b,2,2,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000185,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_kotlin-android,conditional_b_given_a,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000186,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_kotlin-android,association_lift,2,3,1.0,3,analysis_ready,\N
fact_demo_mobile_000187,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_network-api,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_mobile_000188,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_network-api,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000189,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_network-api,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000190,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_network-api,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_mobile_000191,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_network-api,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_mobile_000192,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_swift-ios,count,1,\N,1.0,3,analysis_ready,\N
fact_demo_mobile_000193,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_swift-ios,jaccard,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000194,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_swift-ios,conditional_a_given_b,1,1,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.206549, ""upper"": 1.0}"
fact_demo_mobile_000195,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_swift-ios,conditional_b_given_a,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000196,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_app-architecture,dim_mobile_swift-ios,association_lift,1,3,1.0,3,analysis_ready,\N
fact_demo_mobile_000197,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,dim_mobile_store-release,count,1,\N,1.0,3,analysis_ready,\N
fact_demo_mobile_000198,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,dim_mobile_store-release,jaccard,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_mobile_000199,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,dim_mobile_store-release,conditional_a_given_b,1,2,0.5,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000200,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,dim_mobile_store-release,conditional_b_given_a,1,2,0.5,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000201,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_kotlin-android,dim_mobile_store-release,association_lift,1,3,0.75,3,analysis_ready,\N
fact_demo_mobile_000202,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,dim_mobile_store-release,count,2,\N,2.0,3,analysis_ready,\N
fact_demo_mobile_000203,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,dim_mobile_store-release,jaccard,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000204,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,dim_mobile_store-release,conditional_a_given_b,2,2,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000205,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,dim_mobile_store-release,conditional_b_given_a,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_mobile_000206,an_demo_mobile,cooccurrence,mp_v1_cooccurrence,overall,mobile,entry_junior,y2024_2025,dim_mobile_network-api,dim_mobile_store-release,association_lift,2,3,1.0,3,analysis_ready,\N
fact_demo_mobile_000207,an_demo_mobile,posting_prevalence,mp_v1_prevalence,cluster,bigtech_platform,all,y2026,dim_mobile_kotlin-android,\N,ratio,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000208,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,cluster,bigtech_platform,all,y2026,dim_mobile_kotlin-android,\N,ratio,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000209,an_demo_mobile,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_mobile_kotlin-android,\N,foundation,0,2,0.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_mobile_000210,an_demo_mobile,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_mobile_kotlin-android,\N,application,1,2,0.5,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000211,an_demo_mobile,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_mobile_kotlin-android,\N,tradeoff,1,2,0.5,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000212,an_demo_mobile,posting_prevalence,mp_v1_prevalence,cluster,bigtech_platform,all,y2026,dim_mobile_swift-ios,\N,ratio,0,2,0.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_mobile_000213,an_demo_mobile,posting_prevalence,mp_v1_prevalence,cluster,bigtech_platform,all,y2026,dim_mobile_app-architecture,\N,ratio,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_mobile_000214,an_demo_mobile,requiredness_ratio,mp_v1_requiredness,cluster,bigtech_platform,all,y2026,dim_mobile_app-architecture,\N,ratio,1,2,0.5,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_mobile_000215,an_demo_mobile,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_mobile_app-architecture,\N,foundation,1,2,0.5,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
