claim_id,analysis_version,output_id,claim_type,requirement_kind,scope_level,scope_id,claim_text,structured_slots,confidence,confidence_components,verification_status
claim_demo_fullstack_000020,an_demo_fullstack,out_demo_fullstack_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 공고는 협업·리뷰 기록 을 넘어 정해진 규칙을 따라 일한 경험 을 기대한다.,"{""topic"": ""표준 준수"", ""cluster_id"": ""si_enterprise"", ""evidence_line"": ""대규모 조직의 개발 표준을 따라 일해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000021,an_demo_fullstack,out_demo_fullstack_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 공고는 새로고침하면 보이는 화면 을 넘어 상태가 바뀌면 화면이 따라오는 구조 을 기대한다.,"{""topic"": ""실시간 반영"", ""cluster_id"": ""game"", ""evidence_line"": ""운영자가 실시간으로 상태를 확인할 수 있는 화면을 만듭니다.""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000022,an_demo_fullstack,out_demo_fullstack_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 공고는 API 설계와 화면 연동 을 넘어 내가 만들지 않은 서버와 규격을 맞추기 을 기대한다.,"{""topic"": ""서버 연동"", ""cluster_id"": ""game"", ""evidence_line"": ""REST API를 설계해 게임 서버와 연동해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000023,an_demo_fullstack,out_demo_fullstack_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 공고는 스키마 설계와 쿼리 을 넘어 쌓이는 로그성 데이터를 다루기 을 기대한다.,"{""topic"": ""운영 데이터"", ""cluster_id"": ""game"", ""evidence_line"": ""관계형 데이터베이스로 운영 데이터를 관리해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000001,an_demo_devops,out_demo_devops_stat_overall,statistic,\N,overall,devops,Kubernetes 클러스터 운영 은 최근 1년 DevOps 공고의 100% 에 나타난다.,"{""dimension_id"": ""dim_devops_kubernetes"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000002,an_demo_devops,out_demo_devops_stat_overall,statistic,\N,overall,devops,인프라 코드화(IaC·Terraform) 은 최근 1년 DevOps 공고의 67% 에 나타난다.,"{""dimension_id"": ""dim_devops_iac-terraform"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000003,an_demo_devops,out_demo_devops_stat_overall,statistic,\N,overall,devops,CI/CD 파이프라인 은 최근 1년 DevOps 공고의 100% 에 나타난다.,"{""dimension_id"": ""dim_devops_cicd-pipeline"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000004,an_demo_devops,out_demo_devops_stat_overall,statistic,\N,overall,devops,관측성·모니터링 은 최근 1년 DevOps 공고의 83% 에 나타난다.,"{""dimension_id"": ""dim_devops_observability"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000005,an_demo_devops,out_demo_devops_stat_overall,statistic,\N,overall,devops,클라우드 네트워크 은 최근 1년 DevOps 공고의 83% 에 나타난다.,"{""dimension_id"": ""dim_devops_cloud-network"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000006,an_demo_devops,out_demo_devops_intp_overall,posting_explicit,explicit_requirement,overall,devops,컨테이너 오케스트레이션 운영 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_devops_kubernetes"", ""baseline_title"": ""컨테이너 오케스트레이션 운영"", ""baseline_item_id"": ""kubernetes""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000007,an_demo_devops,out_demo_devops_intp_overall,posting_explicit,explicit_requirement,overall,devops,배포 파이프라인 구성 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_devops_cicd-pipeline"", ""baseline_title"": ""배포 파이프라인 구성"", ""baseline_item_id"": ""cicd-pipeline""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000008,an_demo_devops,out_demo_devops_intp_overall,posting_explicit,explicit_requirement,overall,devops,지표·로그 기반 관측 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_devops_observability"", ""baseline_title"": ""지표·로그 기반 관측"", ""baseline_item_id"": ""observability""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000009,an_demo_devops,out_demo_devops_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 관측성 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_observability"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""지표를 수집하고 대시보드를 본다"", ""deviation"": ""SLO와 알림 임계값을 직접 설계하고 온콜에 참여한다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000010,an_demo_devops,out_demo_devops_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 클러스터 규모 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_kubernetes"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""클러스터에 서비스를 올려 본다"", ""deviation"": ""노드가 늘어날 때의 병목과 멀티 클러스터 운영까지 이해한다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000011,an_demo_devops,out_demo_devops_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 자동화 범위 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_iac-terraform"", ""cluster_id"": ""startup"", ""baseline"": ""IaC 도구를 접해 본다"", ""deviation"": ""인프라 전체를 혼자 코드로 세운다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000012,an_demo_devops,out_demo_devops_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 관측 구축 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_observability"", ""cluster_id"": ""startup"", ""baseline"": ""만들어진 대시보드를 본다"", ""deviation"": ""무엇부터 모을지 정해 관측 체계를 처음 세운다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000013,an_demo_devops,out_demo_devops_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 인프라 표준화 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_iac-terraform"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""IaC 도구로 자원을 만든다"", ""deviation"": ""재사용 모듈과 변경 리뷰 절차까지 갖춘다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000014,an_demo_devops,out_demo_devops_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 네트워크 설계 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cloud-network"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""VPC 기본 개념을 설명한다"", ""deviation"": ""고객사별 격리와 트래픽 경로까지 설계한다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000015,an_demo_devops,out_demo_devops_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 배포 전략 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cicd-pipeline"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""파이프라인을 구성한다"", ""deviation"": ""무중단 배포와 롤백 판정까지 설계한다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000016,an_demo_devops,out_demo_devops_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 장애 대응 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_observability"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""지표와 로그를 확인한다"", ""deviation"": ""SLO와 에러 버짓으로 릴리스 속도를 조율한다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000017,an_demo_devops,out_demo_devops_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 접근 통제 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cloud-network"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""네트워크 기본 개념을 안다"", ""deviation"": ""망 분리·최소 권한·감사 로그를 규제 관점에서 이해한다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000018,an_demo_devops,out_demo_devops_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 배포 절차 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cicd-pipeline"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""파이프라인을 구성한다"", ""deviation"": ""승인 단계와 절차 문서까지 포함한 릴리스를 만든다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000019,an_demo_devops,out_demo_devops_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 폐쇄망 제약 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cloud-network"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""클라우드 네트워크 기본을 안다"", ""deviation"": ""온프레미스·폐쇄망 제약 아래의 구성을 이해한다""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000020,an_demo_devops,out_demo_devops_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 글로벌 지연 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_cloud-network"", ""cluster_id"": ""game"", ""baseline"": ""네트워크 구성 요소를 이해한다"", ""deviation"": ""리전 간 지연을 고려해 트래픽 경로를 고른다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000021,an_demo_devops,out_demo_devops_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 상태 저장 워크로드 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_devops_kubernetes"", ""cluster_id"": ""game"", ""baseline"": ""무상태 애플리케이션을 배포한다"", ""deviation"": ""세션과 상태를 가진 서버를 무중단으로 다룬다""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_devops_000022,an_demo_devops,out_demo_devops_strat_overall,strategy,\N,overall,devops,Kubernetes 배포 실습 은 DevOps 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_devops_k8s-deploy"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_devops_000023,an_demo_devops,out_demo_devops_strat_overall,strategy,\N,overall,devops,인프라 코드화 은 DevOps 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_devops_iac-terraform"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000001,an_demo_mobile,out_demo_mobile_stat_overall,statistic,\N,overall,mobile,스토어 배포·릴리스 운영 은 최근 1년 모바일 개발자 공고의 83% 에 나타난다.,"{""dimension_id"": ""dim_mobile_store-release"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000002,an_demo_mobile,out_demo_mobile_stat_overall,statistic,\N,overall,mobile,네트워크·API 연동 은 최근 1년 모바일 개발자 공고의 78% 에 나타난다.,"{""dimension_id"": ""dim_mobile_network-api"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000003,an_demo_mobile,out_demo_mobile_stat_overall,statistic,\N,overall,mobile,앱 아키텍처·상태 관리 은 최근 1년 모바일 개발자 공고의 72% 에 나타난다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000004,an_demo_mobile,out_demo_mobile_stat_overall,statistic,\N,overall,mobile,Kotlin·안드로이드 은 최근 1년 모바일 개발자 공고의 67% 에 나타난다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000005,an_demo_mobile,out_demo_mobile_stat_overall,statistic,\N,overall,mobile,Swift·iOS 은 최근 1년 모바일 개발자 공고의 56% 에 나타난다.,"{""dimension_id"": ""dim_mobile_swift-ios"", ""metric_family"": ""posting_prevalence"", ""period_id"": ""y2026"", ""entry_segment"": ""all""}",0.82000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000006,an_demo_mobile,out_demo_mobile_intp_overall,posting_explicit,explicit_requirement,overall,mobile,Kotlin·안드로이드 구현 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""baseline_item_id"": ""kotlin-android"", ""baseline_title"": ""Kotlin·안드로이드 구현""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000007,an_demo_mobile,out_demo_mobile_intp_overall,posting_explicit,explicit_requirement,overall,mobile,Swift·iOS 구현 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_mobile_swift-ios"", ""baseline_item_id"": ""swift-ios"", ""baseline_title"": ""Swift·iOS 구현""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000008,an_demo_mobile,out_demo_mobile_intp_overall,posting_explicit,explicit_requirement,overall,mobile,앱 아키텍처·상태 관리 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""baseline_item_id"": ""app-architecture"", ""baseline_title"": ""앱 아키텍처·상태 관리""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000009,an_demo_mobile,out_demo_mobile_intp_overall,posting_explicit,explicit_requirement,overall,mobile,네트워크·API 연동 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_mobile_network-api"", ""baseline_item_id"": ""network-api"", ""baseline_title"": ""네트워크·API 연동""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000010,an_demo_mobile,out_demo_mobile_intp_overall,posting_explicit,explicit_requirement,overall,mobile,스토어 배포·릴리스 은 기업군과 무관하게 반복되는 공통 기대치다.,"{""dimension_id"": ""dim_mobile_store-release"", ""baseline_item_id"": ""store-release"", ""baseline_title"": ""스토어 배포·릴리스""}",0.78000,"{""evidence_count"": 1.0, ""independent_companies"": 0.6, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_mobile_000011,an_demo_mobile,out_demo_mobile_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 배포 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_store-release"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""스토어에 한 번 올려 본 경험"", ""deviation"": ""버전 관리와 단계 배포까지 다루는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000012,an_demo_mobile,out_demo_mobile_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 사용자 규모 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""앱 하나를 완성한 경험"", ""deviation"": ""사용자가 늘 때 무엇이 먼저 느려지는지 아는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000013,an_demo_mobile,out_demo_mobile_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 화면 전환 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""화면과 로직 분리"", ""deviation"": ""돌아가는 화면을 깨지 않고 바꾸는 설계까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000014,an_demo_mobile,out_demo_mobile_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 완성 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_kotlin-android"", ""cluster_id"": ""startup"", ""baseline"": ""앱 하나를 만들어 본 경험"", ""deviation"": ""혼자 기획부터 출시까지 끝내는 오너십까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000015,an_demo_mobile,out_demo_mobile_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 연동 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_network-api"", ""cluster_id"": ""startup"", ""baseline"": ""API를 붙여 본 경험"", ""deviation"": ""빈 목록과 오류 화면까지 함께 설계하는 수준까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000016,an_demo_mobile,out_demo_mobile_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 구조 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""cluster_id"": ""startup"", ""baseline"": ""공통 기대치와 같음"", ""deviation"": ""여기서는 우대 · 완성 속도가 먼저""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000017,an_demo_mobile,out_demo_mobile_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 버전 호환 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_store-release"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""스토어에 올려 본 경험"", ""deviation"": ""남의 앱을 깨지 않는 하위 호환까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000018,an_demo_mobile,out_demo_mobile_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 인터페이스 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_app-architecture"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""화면과 로직 분리"", ""deviation"": ""남이 쓰는 공개 경계를 설계하고 문서로 남기는 수준까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_mobile_000019,an_demo_mobile,out_demo_mobile_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 안정성 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_mobile_swift-ios"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""iOS 앱 구현"", ""deviation"": ""다른 팀이 쓰는 라이브러리 수준의 안정성까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
